Area_slug,Year,Value,variable,type,method,pi80_lo,pi80_hi,pi95_lo,pi95_hi
taguig,2018,228147.0,Consumption_Const2018,history,ETS,,,,
taguig,2019,239835.0,Consumption_Const2018,history,ETS,,,,
taguig,2020,216784.0,Consumption_Const2018,history,ETS,,,,
taguig,2021,215215.0,Consumption_Const2018,history,ETS,,,,
taguig,2022,234519.0,Consumption_Const2018,history,ETS,,,,
taguig,2023,245606.0,Consumption_Const2018,history,ETS,,,,
taguig,2024,236601.10901215873,Consumption_Const2018,forecast,ETS,236600.9860250163,236601.23199930118,236600.92068809687,236601.2973362206
taguig,2025,238598.16248377916,Consumption_Const2018,forecast,ETS,238598.03949663672,238598.2854709216,238597.9741597173,238598.35080784102
taguig,2026,240612.07226932416,Consumption_Const2018,forecast,ETS,240611.9492821817,240612.1952564666,240611.8839452623,240612.26059338602
taguig,2027,242642.98064606613,Consumption_Const2018,forecast,ETS,242642.8576589237,242643.10363320858,242642.79232200427,242643.168970128
taguig,2028,244691.0310921803,Consumption_Const2018,forecast,ETS,244690.90810503784,244691.15407932273,244690.84276811843,244691.21941624215
taguig,2029,246756.3682968842,Consumption_Const2018,forecast,ETS,246756.24530974176,246756.49128402665,246756.17997282234,246756.55662094607
tarlac,2018,151004.0,Consumption_Const2018,history,ETS,,,,
tarlac,2019,156501.0,Consumption_Const2018,history,ETS,,,,
tarlac,2020,142924.0,Consumption_Const2018,history,ETS,,,,
tarlac,2021,142223.0,Consumption_Const2018,history,ETS,,,,
tarlac,2022,150809.0,Consumption_Const2018,history,ETS,,,,
tarlac,2023,157109.0,Consumption_Const2018,history,ETS,,,,
tarlac,2024,151216.99395108753,Consumption_Const2018,forecast,ETS,151216.8848994084,151217.10300276664,151216.8269657039,151217.16093647116
tarlac,2025,151572.14523803064,Consumption_Const2018,forecast,ETS,151572.03618635153,151572.25428970976,151571.978252647,151572.31222341428
tarlac,2026,151928.13064046146,Consumption_Const2018,forecast,ETS,151928.02158878234,151928.23969214057,151927.96365507782,151928.2976258451
tarlac,2027,152284.95211739992,Consumption_Const2018,forecast,ETS,152284.8430657208,152285.06116907904,152284.7851320163,152285.11910278356
tarlac,2028,152642.61163246777,Consumption_Const2018,forecast,ETS,152642.50258078866,152642.7206841469,152642.44464708414,152642.7786178514
tarlac,2029,153001.1111538983,Consumption_Const2018,forecast,ETS,153001.00210221918,153001.2202055774,153000.94416851466,153001.27813928193
valenzuela,2018,228147.0,Consumption_Const2018,history,ETS,,,,
valenzuela,2019,239835.0,Consumption_Const2018,history,ETS,,,,
valenzuela,2020,216784.0,Consumption_Const2018,history,ETS,,,,
valenzuela,2021,215215.0,Consumption_Const2018,history,ETS,,,,
valenzuela,2022,234519.0,Consumption_Const2018,history,ETS,,,,
valenzuela,2023,245606.0,Consumption_Const2018,history,ETS,,,,
valenzuela,2024,236601.10901215873,Consumption_Const2018,forecast,ETS,236600.9860250163,236601.23199930118,236600.92068809687,236601.2973362206
valenzuela,2025,238598.16248377916,Consumption_Const2018,forecast,ETS,238598.03949663672,238598.2854709216,238597.9741597173,238598.35080784102
valenzuela,2026,240612.07226932416,Consumption_Const2018,forecast,ETS,240611.9492821817,240612.1952564666,240611.8839452623,240612.26059338602
valenzuela,2027,242642.98064606613,Consumption_Const2018,forecast,ETS,242642.8576589237,242643.10363320858,242642.79232200427,242643.168970128
valenzuela,2028,244691.0310921803,Consumption_Const2018,forecast,ETS,244690.90810503784,244691.15407932273,244690.84276811843,244691.21941624215
valenzuela,2029,246756.3682968842,Consumption_Const2018,forecast,ETS,246756.24530974176,246756.49128402665,246756.17997282234,246756.55662094607
zambales,2018,151004.0,Consumption_Const2018,history,ETS,,,,
zambales,2019,156501.0,Consumption_Const2018,history,ETS,,,,
zambales,2020,142924.0,Consumption_Const2018,history,ETS,,,,
zambales,2021,142223.0,Consumption_Const2018,history,ETS,,,,
zambales,2022,150809.0,Consumption_Const2018,history,ETS,,,,
zambales,2023,157109.0,Consumption_Const2018,history,ETS,,,,
zambales,2024,151216.99395108753,Consumption_Const2018,forecast,ETS,151216.8848994084,151217.10300276664,151216.8269657039,151217.16093647116
zambales,2025,151572.14523803064,Consumption_Const2018,forecast,ETS,151572.03618635153,151572.25428970976,151571.978252647,151572.31222341428
zambales,2026,151928.13064046146,Consumption_Const2018,forecast,ETS,151928.02158878234,151928.23969214057,151927.96365507782,151928.2976258451
zambales,2027,152284.95211739992,Consumption_Const2018,forecast,ETS,152284.8430657208,152285.06116907904,152284.7851320163,152285.11910278356
zambales,2028,152642.61163246777,Consumption_Const2018,forecast,ETS,152642.50258078866,152642.7206841469,152642.44464708414,152642.7786178514
zambales,2029,153001.1111538983,Consumption_Const2018,forecast,ETS,153001.00210221918,153001.2202055774,153000.94416851466,153001.27813928193
