Area_slug,Year,Value,variable,type,method,pi80_lo,pi80_hi,pi95_lo,pi95_hi
quezon,2024,3238510401.045509,GRDP_Const2018,forecast,ARIMA,3238510400.963358,3238510401.12766,3238510400.9197154,3238510401.1713023
quezon,2025,3388386919.7510304,GRDP_Const2018,forecast,ARIMA,3388386919.6688795,3388386919.8331814,3388386919.625237,3388386919.876824
quezon,2026,3545190960.646494,GRDP_Const2018,forecast,ARIMA,3545190960.564343,3545190960.728645,3545190960.5207005,3545190960.7722874
quezon,2027,3709242322.6517124,GRDP_Const2018,forecast,ARIMA,3709242322.5695615,3709242322.7338634,3709242322.525919,3709242322.777506
quezon,2028,3880875549.1678843,GRDP_Const2018,forecast,ARIMA,3880875549.0857334,3880875549.2500353,3880875549.042091,3880875549.293678
quezon,2029,4060440607.021844,GRDP_Const2018,forecast,ARIMA,4060440606.939693,4060440607.103995,4060440606.8960505,4060440607.1476374
rizal,2000,1050505077.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2001,1068135114.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2002,1120500727.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2003,1179350176.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2004,1244396888.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2005,1310160075.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2006,1369674210.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2007,1446188225.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2008,1497994676.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2009,1486472826.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2010,1638482343.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2011,1676719329.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2012,1809708699.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2013,1942476533.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2014,2054936917.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2015,2196313576.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2016,2346818115.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2017,2527658901.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2018,2706994745.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2019,2831599919.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2020,2534444265.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2021,2728935837.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2022,2942514950.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2023,3095255701.0,GRDP_Const2018,history,ARIMA,,,,
rizal,2024,3238510401.045509,GRDP_Const2018,forecast,ARIMA,3238510400.963358,3238510401.12766,3238510400.9197154,3238510401.1713023
rizal,2025,3388386919.7510304,GRDP_Const2018,forecast,ARIMA,3388386919.6688795,3388386919.8331814,3388386919.625237,3388386919.876824
rizal,2026,3545190960.646494,GRDP_Const2018,forecast,ARIMA,3545190960.564343,3545190960.728645,3545190960.5207005,3545190960.7722874
rizal,2027,3709242322.6517124,GRDP_Const2018,forecast,ARIMA,3709242322.5695615,3709242322.7338634,3709242322.525919,3709242322.777506
rizal,2028,3880875549.1678843,GRDP_Const2018,forecast,ARIMA,3880875549.0857334,3880875549.2500353,3880875549.042091,3880875549.293678
rizal,2029,4060440607.021844,GRDP_Const2018,forecast,ARIMA,4060440606.939693,4060440607.103995,4060440606.8960505,4060440607.1476374
tarlac,2000,707245644.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2001,749289527.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2002,791683392.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2003,826169061.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2004,852296755.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2005,885593565.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2006,927301530.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2007,981902705.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2008,1032623864.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2009,1039474095.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2010,1143777786.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2011,1233431610.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2012,1336963348.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2013,1417025690.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2014,1526621058.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2015,1619134911.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2016,1747565400.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2017,1929193858.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2018,2062393875.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2019,2183779631.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2020,1881277315.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2021,2021186175.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2022,2184784695.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2023,2318428274.0,GRDP_Const2018,history,ARIMA,,,,
tarlac,2024,2435606967.4980345,GRDP_Const2018,forecast,ARIMA,2435606967.4041953,2435606967.5918736,2435606967.3543434,2435606967.6417255
tarlac,2025,2558683050.21954,GRDP_Const2018,forecast,ARIMA,2558683050.125701,2558683050.3133793,2558683050.075849,2558683050.363231
tarlac,2026,2687952059.4477425,GRDP_Const2018,forecast,ARIMA,2687952059.3539033,2687952059.5415816,2687952059.3040514,2687952059.5914335
tarlac,2027,2823724279.036048,GRDP_Const2018,forecast,ARIMA,2823724278.942209,2823724279.129887,2823724278.892357,2823724279.179739
tarlac,2028,2966325472.0312324,GRDP_Const2018,forecast,ARIMA,2966325471.937393,2966325472.1250715,2966325471.8875413,2966325472.1749234
tarlac,2029,3116097649.5347347,GRDP_Const2018,forecast,ARIMA,3116097649.4408956,3116097649.628574,3116097649.3910437,3116097649.678426
zambales,2000,707245644.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2001,749289527.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2002,791683392.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2003,826169061.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2004,852296755.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2005,885593565.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2006,927301530.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2007,981902705.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2008,1032623864.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2009,1039474095.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2010,1143777786.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2011,1233431610.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2012,1336963348.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2013,1417025690.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2014,1526621058.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2015,1619134911.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2016,1747565400.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2017,1929193858.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2018,2062393875.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2019,2183779631.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2020,1881277315.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2021,2021186175.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2022,2184784695.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2023,2318428274.0,GRDP_Const2018,history,ARIMA,,,,
zambales,2024,2435606967.4980345,GRDP_Const2018,forecast,ARIMA,2435606967.4041953,2435606967.5918736,2435606967.3543434,2435606967.6417255
zambales,2025,2558683050.21954,GRDP_Const2018,forecast,ARIMA,2558683050.125701,2558683050.3133793,2558683050.075849,2558683050.363231
zambales,2026,2687952059.4477425,GRDP_Const2018,forecast,ARIMA,2687952059.3539033,2687952059.5415816,2687952059.3040514,2687952059.5914335
zambales,2027,2823724279.036048,GRDP_Const2018,forecast,ARIMA,2823724278.942209,2823724279.129887,2823724278.892357,2823724279.179739
zambales,2028,2966325472.0312324,GRDP_Const2018,forecast,ARIMA,2966325471.937393,2966325472.1250715,2966325471.8875413,2966325472.1749234
zambales,2029,3116097649.5347347,GRDP_Const2018,forecast,ARIMA,3116097649.4408956,3116097649.628574,3116097649.3910437,3116097649.678426
