YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2018,7,12,18.8,26.9,24.8,93,2,100
2018,7,13,20,29.1,24.5,87,2,140
2018,7,14,27.7,27.8,25.2,89,3,140
2018,7,15,58.4,28.8,25.2,93,3,160
2018,7,16,125,28,25.2,94,2,180
2018,7,17,182,26,24.8,96,2,220
2018,7,18,49.9,28.3,25.4,93,3,180
2018,7,19,101.3,28.1,24.2,89,2,220
2018,7,20,67.2,28.8,24.8,92,6,210
2018,7,21,82,28.7,26,89,5,220
2018,7,22,92.2,28,23.8,92,2,220
2018,7,23,50.6,27,24.5,93,2,100
2018,7,24,3.7,28.1,25,93,2,90
2018,7,25,2.9,27.6,24.9,89,2,160
2018,7,26,48.3,28.8,25,93,3,170
2018,7,27,2.6,29.6,25.2,88,2,140
2018,7,28,12.8,30.4,25.2,87,3,200
2018,7,29,9.2,31.2,25.4,85,1,210
2018,7,30,14.8,30.4,25,88,2,70
2018,7,31,0,30.2,25.6,86,1,230
2018,8,1,9.4,30.6,26.4,87,2,70
2018,8,2,8.6,29.5,25,87,3,200
2018,8,3,9.6,29.1,24.6,91,2,180
2018,8,4,4.2,29.4,24.7,89,2,160
2018,8,5,0.8,29.4,26,84,4,160
2018,8,6,24,30.3,25.1,88,3,140
2018,8,7,37.5,29.6,25,94,3,160
2018,8,8,48.6,30,25.1,94,3,110
2018,8,9,63.5,27.8,24.8,93,2,140
2018,8,10,36.8,28.3,26,87,5,210
2018,8,11,48,28.8,26.6,85,6,210
2018,8,12,74.6,28.4,27,89,7,220
2018,8,13,18.6,29,26,88,7,210
2018,8,14,40.2,28.4,25.4,88,6,200
2018,8,15,21.5,30.4,27.1,85,6,200
2018,8,16,54.7,29.1,26.1,89,3,210
2018,8,17,29.8,30,24.8,92,2,210
2018,8,18,106,27.3,24,94,3,90
2018,8,19,158.5,29.4,24.1,92,3,240
2018,8,20,51.6,28.2,24.1,91,3,220
2018,8,21,5,29.4,28,85,6,200
2018,8,22,16.9,29.1,27,86,5,200
2018,8,23,11.9,29.4,27.4,85,6,200
2018,8,24,41.6,28.8,26.2,86,6,210
2018,8,25,15.8,29.4,26.4,87,7,210
2018,8,26,41.8,28.4,24.4,91,3,100
2018,8,27,20.6,29.6,25,93,3,130
2018,8,28,9.3,30.6,24.2,86,2,160
2018,8,29,0,30.7,24.6,82,2,170
2018,8,30,0,30.6,24.8,84,2,70
2018,8,31,0,30.2,24.7,82,2,280
2018,9,1,2.6,30.3,24.8,84,2,90
2018,9,2,15.7,30.4,24.1,84,2,40
2018,9,3,22.6,30.2,24.2,84,3,220
2018,9,4,9.6,29.4,24.8,88,1,230
2018,9,5,14.8,29.6,25.2,87,1,50
2018,9,6,38.7,30,24.4,87,2,240
2018,9,7,44.6,27.5,24.4,94,2,90
2018,9,8,1.6,30.3,24.9,89,2,240
2018,9,9,0.2,31,24.8,85,1,60
2018,9,10,26,30.2,24.1,86,1,60
2018,9,11,0,29.5,24.8,83,1,210
2018,9,12,1.8,30.8,25.2,79,2,180
2018,9,13,-1,31,26.4,83,2,360
2018,9,14,179.8,30,25,88,6,360
2018,9,15,84.8,27.4,25.8,89,7,220
2018,9,16,37.2,27.4,25,92,3,140
2018,9,17,0,30.1,24.6,86,2,70
2018,9,18,0.2,31,25,84,2,310
2018,9,19,1.1,30.9,25.1,80,2,90
2018,9,20,6.6,31,25.3,84,2,60
2018,9,21,4.8,31.2,24.6,84,2,90
2018,9,22,0.8,31,25.2,81,2,60
2018,9,23,0,31,24.6,82,1,280
2018,9,24,0,31,23.4,80,2,270
2018,9,25,5.8,31.2,25.2,87,2,290
2018,9,26,0.8,31,25.4,87,2,300
2018,9,27,-1,31.2,24.8,80,2,310
2018,9,28,0,30.2,24,81,2,60
2018,9,29,0,30.3,24.8,80,2,60
2018,9,30,0,31.2,25.2,78,2,90
2018,10,1,0,30.4,25.2,78,2,60
2018,10,2,1,30.8,25,83,2,100
2018,10,3,6.2,30.1,23.2,86,2,220
2018,10,4,0,30.4,22.6,86,2,320
2018,10,5,0,30,21.8,84,2,290
2018,10,6,0,30.1,23.5,78,2,50
2018,10,7,0,31,24.8,76,1,90
2018,10,8,0,31.2,25.4,78,1,60
2018,10,9,0,31.4,25.2,76,2,270
2018,10,10,0,31.4,24.8,78,2,90
2018,10,11,18,31.4,25,79,2,20
2018,10,12,0,31.6,25.6,79,1,300
2018,10,13,0,31.8,25.8,81,1,290
2018,10,14,1.4,32.1,25.2,82,2,50
2018,10,15,2.6,30.3,24,86,2,70
2018,10,16,0,31,24.7,80,2,270
2018,10,17,0.5,32.2,24.9,80,1,40
2018,10,18,1.6,31.8,26,78,6,60
2018,10,19,0.2,31.6,25.4,78,2,210
2018,10,20,0,31.6,26.4,78,2,260
2018,10,21,0,32.4,25.4,77,2,70
2018,10,22,0,32.2,25.2,73,2,90
2018,10,23,0,32.2,24.6,76,2,50
2018,10,24,0,32.3,24.6,78,2,310
2018,10,25,-1,31.6,25.8,72,2,310
2018,10,26,0,32.2,24.9,71,2,90
2018,10,27,0,32,24.8,71,1,80
2018,10,28,0,32,21.8,67,2,320
2018,10,29,1.8,30.8,24.6,71,4,350
2018,10,30,52.4,27.8,25.4,92,6,300
2018,10,31,59.9,28.6,25.4,84,6,130
2018,11,1,0,31.2,25.6,84,2,180
2018,11,2,0,30.6,24.1,87,2,40
2018,11,3,0,30.9,25,81,1,60
2018,11,4,0,30.6,24.7,82,1,50
2018,11,5,0,31.2,25.6,73,2,90
2018,11,6,0,31.6,27,67,2,290
2018,11,7,0,33.8,24.8,62,2,90
2018,11,8,0,31.9,25.5,71,2,300
2018,11,9,0,31,25.1,74,2,280
2018,11,10,0,31.9,25.7,75,3,290
2018,11,11,0,31.2,24,72,2,300
2018,11,12,0,31,23.6,75,1,300
2018,11,13,0,31.2,24.2,79,2,70
2018,11,14,0,31.2,24,81,2,50
2018,11,15,0,31.1,24.8,66,2,70
2018,11,16,0,30.9,24.1,72,1,70
2018,11,17,0,31.2,24.2,70,2,20
2018,11,18,0,32,24.6,74,2,70
2018,11,19,0,30.5,24.3,77,1,70
2018,11,20,0,30.2,24.5,78,2,300
2018,11,21,0,29.1,26.1,69,1,70
2018,11,22,0,31.7,25.8,73,1,70
2018,11,23,0,32.9,25,81,2,60
2018,11,24,0,31,25,77,2,50
2018,11,25,0,32.2,24.8,73,2,100
2018,11,26,0,31.2,24,74,2,100
2018,11,27,0,32.1,23.8,76,2,290
2018,11,28,0,31,24.6,78,1,300
2018,11,29,0,31.5,24.8,76,2,70
2018,11,30,0,30.9,24.9,65,2,70
2018,12,1,0,32,25.8,64,2,70
2018,12,2,0,31.2,25.2,67,2,290
2018,12,3,0,31.7,23.6,73,2,90
2018,12,4,0,30.3,24.7,73,1,70
2018,12,5,0,33.1,24.7,73,2,70
2018,12,6,0,31.4,25.2,72,1,90
2018,12,7,0,32.3,25.6,70,2,300
2018,12,8,0,31.8,23.8,74,2,90
2018,12,9,0,31.7,24,72,2,290
2018,12,10,0,31.2,24.4,75,2,60
2018,12,11,0,31.1,24.4,82,1,70
2018,12,12,0,30.8,24,74,2,140
2018,12,13,0.6,31.6,26.2,68,2,90
2018,12,14,0,31.4,26.2,66,1,60
2018,12,15,0,31.8,25.2,69,2,10
2018,12,16,0,31.8,24.5,70,1,60
2018,12,17,0,31.1,24.2,73,2,60
2018,12,18,0,31.8,23.7,66,2,70
2018,12,19,0,30.1,23.7,66,2,90
2018,12,20,0,30,23.4,76,2,50
2018,12,21,-1,31,25.1,82,2,40
2018,12,22,0,33.3,26.2,80,2,50
2018,12,23,0.2,29.8,24.8,81,2,100
2018,12,24,0,29.4,24.6,84,1,20
2018,12,25,0,31.5,24.4,80,1,60
2018,12,26,0,31.2,25.2,78,1,300
2018,12,27,29,30,24.9,87,1,60
2018,12,28,7.2,28.8,23.9,89,1,60
2018,12,29,0,26.8,24.8,65,1,40
2018,12,30,-1,29.2,24.8,60,2,90
2018,12,31,3,30,24,77,1,60
2019,1,1,-1,29.5,25.2,79,1,60
2019,1,2,0,30,24,73,2,70
2019,1,3,0,29.9,25.7,72,2,100
2019,1,4,0,31.6,23.6,71,2,80
2019,1,5,0,30.2,23.4,77,2,290
2019,1,6,0,30.4,23.4,78,2,290
2019,1,7,0,30.1,22.6,74,2,290
2019,1,8,0,30.6,23.8,69,2,290
2019,1,9,0,30.4,23,69,2,270
2019,1,10,0,30.4,24.5,71,2,60
2019,1,11,0,29.9,23.8,72,2,70
2019,1,12,0,30,24.4,70,2,70
2019,1,13,0,30.2,22.6,72,2,70
2019,1,14,0,30.2,23.4,63,2,80
2019,1,15,0,30.5,24.7,65,2,70
2019,1,16,0,30.9,23,62,3,70
2019,1,17,0,30.3,21.4,71,2,70
2019,1,18,0,29.3,23.3,69,2,120
2019,1,19,0,30,22.7,77,2,70
2019,1,20,0,30.5,23.2,78,2,90
2019,1,21,0,30.4,22.4,80,2,50
2019,1,22,0,31.1,23.1,80,2,110
2019,1,23,0,29.8,22.8,82,1,300
2019,1,24,0,30,24,74,2,90
2019,1,25,0,30.2,22.6,69,2,300
2019,1,26,0,30.4,23.8,59,2,300
2019,1,27,0,31.5,23,56,3,90
2019,1,28,0,28.8,22.2,59,3,90
2019,1,29,0,31.7,22.2,48,2,120
2019,1,30,0,30.1,21.5,54,3,270
2019,1,31,0,28.9,22.1,64,2,50
2019,2,1,0,30.3,23.8,69,3,90
2019,2,2,0,30,21.6,68,2,300
2019,2,3,0,30.1,24.4,80,2,300
2019,2,4,0,30.5,22.7,79,2,300
2019,2,5,0,30,21.3,72,2,50
2019,2,6,0,30,22.4,71,2,70
2019,2,7,0,29.9,20.3,69,2,60
2019,2,8,0,29.8,21.2,72,1,60
2019,2,9,0,30.2,23.5,68,2,300
2019,2,10,0,30.7,24.4,64,2,130
2019,2,11,0,31.2,23.4,65,2,90
2019,2,12,0,31.2,24.9,62,2,290
2019,2,13,0.2,29.9,21.3,77,1,70
2019,2,14,0,30,24,65,2,140
2019,2,15,0,31.7,20.5,66,2,70
2019,2,16,0,29.6,22.2,71,2,290
2019,2,17,0,29.8,22.5,68,2,280
2019,2,18,0,30.3,23.3,60,2,60
2019,2,19,0,32,22.8,62,2,50
2019,2,20,0,31.2,22.9,60,2,70
2019,2,21,0,29.9,20,60,2,300
2019,2,22,0,30.8,21.9,64,2,40
2019,2,23,0,30.3,21.8,65,2,60
2019,2,24,0,30,21.2,71,2,40
2019,2,25,0,30.2,22.2,74,2,300
2019,2,26,0,29,21.8,75,2,270
2019,2,27,0,30.6,24.3,76,2,90
2019,2,28,0,30.6,22.3,71,3,280
2019,3,1,0,30.6,24.2,71,2,80
2019,3,2,0,32.7,21.2,65,2,80
2019,3,3,0,31.2,22.1,66,2,240
2019,3,4,0,30.2,24.9,70,2,70
2019,3,5,0,33.3,23.1,68,2,50
2019,3,6,0,30.9,24.2,71,2,280
2019,3,7,0,30.4,25,75,2,230
2019,3,8,0,32.1,22.2,72,2,280
2019,3,9,0,31.1,22,72,2,60
2019,3,10,0,31,22.8,74,2,240
2019,3,11,-1,30.4,23,77,2,300
2019,3,12,0,30.4,23.8,76,2,290
2019,3,13,0,31.6,23.2,76,1,50
2019,3,14,0,31.2,24.8,70,2,290
2019,3,15,2.2,31.6,23.5,75,2,60
2019,3,16,1,33.7,23.1,71,2,80
2019,3,17,0,32.1,24.6,70,2,280
2019,3,18,0,32.3,22.7,66,3,280
2019,3,19,0,33.3,22.4,62,2,60
2019,3,20,0,35.8,22.7,65,2,60
2019,3,21,0,32.8,22.3,66,2,50
2019,3,22,0,31.8,22.3,71,3,90
2019,3,23,0,32.8,24.6,73,2,140
2019,3,24,0,34.7,22.5,60,2,140
2019,3,25,0,34.7,23.8,63,2,30
2019,3,26,0,36,25.5,67,2,70
2019,3,27,0,32.7,23.5,58,2,70
2019,3,28,0,32.5,25.5,70,2,60
2019,3,29,0,32.4,26,70,2,210
2019,3,30,-1,32.5,25.5,70,2,70
2019,3,31,0,32.6,25.1,69,2,280
2019,4,1,13.8,33,23.7,70,3,40
2019,4,2,0,33.2,25.2,70,3,80
2019,4,3,2.6,32.3,23.8,76,2,30
2019,4,4,0,32.8,25.1,70,2,90
2019,4,5,-1,32.9,24.9,75,2,360
2019,4,6,-1,33,25.5,74,2,30
2019,4,7,0,32.9,26.2,71,2,40
2019,4,8,0,32.9,25.9,69,2,230
2019,4,9,9.4,35,25.5,72,1,90
2019,4,10,0,33.3,25.9,75,2,300
2019,4,11,9.5,33.6,25.5,70,2,10
2019,4,12,4.8,31.7,26,82,2,100
2019,4,13,-1,32.9,26.5,75,2,280
2019,4,14,0,33.2,26.5,78,2,60
2019,4,15,0.2,32.2,25.1,76,2,60
2019,4,16,0,32.9,26.1,71,2,40
2019,4,17,0,33.3,25.5,75,2,310
2019,4,18,0,33.3,26,72,2,60
2019,4,19,0,33.4,24.6,71,2,60
2019,4,20,0,33.3,24.1,68,2,60
2019,4,21,0,33.6,25,68,2,60
2019,4,22,0,34,27.4,66,2,80
2019,4,23,0,38.7,25.9,53,3,140
2019,4,24,0,37.9,26.7,56,3,70
2019,4,25,0,34,26.2,63,2,300
2019,4,26,0,34.6,25.2,63,3,110
2019,4,27,0,34.4,24.8,63,2,240
2019,4,28,0,34.5,26.7,63,3,70
2019,4,29,-1,34.1,26.3,67,2,100
2019,4,30,0,34.4,25.7,61,2,60
2019,5,1,0,33.6,25.9,70,2,10
2019,5,2,0,33.6,25.5,70,2,70
2019,5,3,-1,34.4,25.8,67,2,360
2019,5,4,0.4,32.8,25.3,68,2,50
2019,5,5,4.3,32.5,25.2,80,3,210
2019,5,6,50.4,30,24.1,93,2,60
2019,5,7,3.2,29.8,25.2,85,2,70
2019,5,8,6.4,32,23.6,88,2,210
2019,5,9,97.8,32.4,23.3,81,2,220
2019,5,10,30,32.3,23.6,84,3,40
2019,5,11,2.2,31.8,23.8,88,1,90
2019,5,12,0,32.3,25.8,78,2,60
2019,5,13,0,33.2,25,78,2,200
2019,5,14,0,33.1,25.1,76,2,70
2019,5,15,0,33.1,25.4,74,1,60
2019,5,16,0,33.3,25.1,73,2,60
2019,5,17,0,33.1,25.5,72,2,280
2019,5,18,0,32.9,26.4,73,3,210
2019,5,19,0,33.5,26.5,76,2,70
2019,5,20,-1,32.8,25.7,82,1,240
2019,5,21,0,32.8,25,79,2,30
2019,5,22,-1,33.3,24.6,77,2,70
2019,5,23,0,33.1,25.5,76,2,70
2019,5,24,0,33.8,25.4,74,2,60
2019,5,25,25.2,33.5,24.7,77,2,40
2019,5,26,0.4,31.6,24.6,87,2,90
2019,5,27,3.8,32.5,25.1,76,2,80
2019,5,28,0.4,32.5,25.1,77,2,60
2019,5,29,0,32,25.5,73,1,60
2019,5,30,0,33.1,25.9,73,2,90
2019,5,31,0,35.2,25.8,74,3,40
2019,6,1,16.7,33.6,23.2,77,2,50
2019,6,2,0,34,27.1,77,2,90
2019,6,3,8.2,33.7,25.2,74,2,80
2019,6,4,12,33.6,24.6,77,2,70
2019,6,5,6.5,31.9,24.6,81,1,90
2019,6,6,0,33.3,26,74,2,310
2019,6,7,0,33.8,27,68,2,260
2019,6,8,3,33.9,26,74,2,80
2019,6,9,0,33.3,26.5,80,3,90
2019,6,10,19.2,33.2,25.5,83,2,210
2019,6,11,65.8,32.3,24.5,90,3,140
2019,6,12,16,32.1,25.6,89,2,150
2019,6,13,83.4,29.1,24.1,95,1,60
2019,6,14,103.9,32.3,24.4,95,2,150
2019,6,15,62.2,29.4,23.2,91,1,90
2019,6,16,19.8,31.3,24.6,86,2,160
2019,6,17,0,32.1,26.5,78,4,180
2019,6,18,11.2,32.5,24.3,82,3,60
2019,6,19,0,32.8,26.9,75,2,280
2019,6,20,0,33.1,26.5,79,2,220
2019,6,21,0.1,33.1,26.5,79,2,210
2019,6,22,40.5,33,24.9,82,2,60
2019,6,23,3.6,32.4,26,81,2,210
2019,6,24,9.8,31.1,25.6,85,2,60
2019,6,25,46,31.8,24.7,79,2,240
2019,6,26,18.5,32.1,24.1,86,3,230
2019,6,27,0,30.6,24.6,84,3,90
2019,6,28,50.9,30.8,24.4,89,2,90
2019,6,29,86.2,29.1,23.5,92,3,190
2019,6,30,32.3,30.2,24.7,86,2,200
2019,7,1,88.1,28.8,24.3,91,4,170
2019,7,2,31.9,29.8,24.7,91,3,150
2019,7,3,0,32.6,24.6,71,3,170
2019,7,4,-1,32.1,25,76,2,200
2019,7,5,0,32,25.1,78,2,230
2019,7,6,9,32,24.6,80,2,200
2019,7,7,2.5,31.8,25,83,3,180
2019,7,8,0,31.8,24.5,82,2,90
2019,7,9,17.8,31.7,24.5,85,2,70
2019,7,10,28.1,29.7,24,87,2,60
2019,7,11,0,31.7,25,81,2,70
2019,7,12,1,32.1,24.6,81,2,20
2019,7,13,0,31.8,25.5,77,2,280
2019,7,14,2.2,31.6,23.7,80,1,60
2019,7,15,13.1,30.5,24.8,86,2,90
2019,7,16,120.2,28.9,23.4,89,2,270
