YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2021,7,13,1.5,33.9,25.9,72,2,140
2021,7,14,12,34.2,25.6,76,1,360
2021,7,15,19,32.3,24.5,85,2,250
2021,7,16,0.5,31.9,26.1,81,3,270
2021,7,17,-1,31,26.5,81,3,230
2021,7,18,3.5,31.4,25.8,78,4,230
2021,7,19,13.5,31,25.7,85,3,250
2021,7,20,22,31,25.7,89,4,260
2021,7,21,83.5,26.6,24,96,3,250
2021,7,22,126,29.2,24.2,96,3,240
2021,7,23,79,29.4,24.4,91,4,260
2021,7,24,51,28,24.7,93,3,240
2021,7,25,9.5,29.7,25.2,91,4,240
2021,7,26,3,32.8,26,80,7,250
2021,7,27,37.5,32.1,24.9,89,7,250
2021,7,28,35,29.6,25.1,95,5,250
2021,7,29,4,28.7,25.4,90,4,230
2021,7,30,4,33,26.4,79,4,250
2021,7,31,-1,32.2,27.3,81,5,270
2021,8,1,0,33.4,28.2,75,6,250
2021,8,2,4,33.2,26.6,79,6,250
2021,8,3,-1,32.1,27.4,76,5,250
2021,8,4,0,33.2,28.2,75,5,230
2021,8,5,3,33.1,27,78,4,230
2021,8,6,0,32.8,27.7,80,5,240
2021,8,7,0,32.6,27.2,79,4,230
2021,8,8,0,33,26.5,75,4,270
2021,8,9,3.5,31.9,24.8,79,4,260
2021,8,10,4.5,30.9,24.8,81,3,250
2021,8,11,-1,31.2,26,83,2,260
2021,8,12,0,32.5,27.4,76,2,300
2021,8,13,-1,35.9,26.9,67,2,110
2021,8,14,2.5,35.2,25.7,75,2,80
2021,8,15,1,31.2,25.9,85,1,100
2021,8,16,0,35,25.9,67,2,130
2021,8,17,-1,33.3,26.1,72,2,110
2021,8,18,10,34.4,25.2,79,3,250
2021,8,19,7,32.3,25.5,79,3,280
2021,8,20,-1,32.6,26.2,81,2,290
2021,8,21,-1,33.1,25.8,80,2,180
2021,8,22,20,32.9,25.2,81,2,80
2021,8,23,14,33.5,25.6,83,2,250
2021,8,24,8,30.2,24.1,89,2,210
2021,8,25,-1,32.9,26,75,2,350
2021,8,26,1,31.3,25.2,84,2,130
2021,8,27,0.5,33.4,26.3,78,2,50
2021,8,28,0.5,32,26.4,78,2,120
2021,8,29,0.5,33.7,25.7,77,2,110
2021,8,30,5,32.8,25.8,79,2,300
2021,8,31,-1,33.1,26.9,74,2,130
2021,9,1,39.5,33.3,23,81,2,130
2021,9,2,-1,32.2,25.7,77,3,270
2021,9,3,3.5,32.2,24.8,75,3,300
2021,9,4,0.5,31.9,26.7,77,3,260
2021,9,5,1,32.6,26.2,80,2,260
2021,9,6,12,32.8,25.3,83,2,360
2021,9,7,30.5,30,24.7,84,2,10
2021,9,8,59.5,29.5,24.5,94,3,80
2021,9,9,0,32.5,26.3,80,2,250
2021,9,10,18,31.1,24.7,86,3,190
2021,9,11,5,29.7,25,89,2,230
2021,9,12,6,31.3,25.3,89,2,360
2021,9,13,0.5,32.4,25.5,77,1,360
2021,9,14,0,35,26.1,73,2,120
2021,9,15,-1,34.5,26.2,73,2,60
2021,9,16,21,31.7,24.2,85,2,270
2021,9,17,0,33.5,26.3,77,2,70
2021,9,18,0.5,34.2,26.5,72,3,120
2021,9,19,4,28.1,25.6,88,1,360
2021,9,20,3,31.1,26,84,2,360
2021,9,21,0,34.1,27.1,76,3,110
2021,9,22,0,33.9,27.1,72,3,110
2021,9,23,0,34.6,26,67,3,120
2021,9,24,-1,34.8,26.3,70,3,110
2021,9,25,-1,33.7,26.9,71,2,110
2021,9,26,4.5,33.8,25.7,73,2,300
2021,9,27,0,31.9,26.8,82,2,130
2021,9,28,0,33.2,27.4,79,2,170
2021,9,29,22.5,32.5,25.2,81,3,260
2021,9,30,-1,31.9,26.4,81,2,200
2021,10,1,0,32.1,26.1,82,3,260
2021,10,2,1,33.4,26,79,2,120
2021,10,3,12.5,32.1,24.8,83,2,20
2021,10,4,7.5,31.2,25.2,87,2,40
2021,10,5,11.5,29.4,25.8,89,1,360
2021,10,6,0.5,30.8,25.4,83,2,90
2021,10,7,-1,32.2,24.7,81,2,70
2021,10,8,-1,31.9,27,80,2,280
2021,10,9,-1,32.1,26.6,83,3,240
2021,10,10,0,31.7,26.4,79,3,290
2021,10,11,15,32.7,24.5,84,6,260
2021,10,12,7.5,31.8,24.9,87,3,210
2021,10,13,4,30.8,26,87,2,360
2021,10,14,20,30.6,25.4,88,2,360
2021,10,15,4,33.2,25.4,83,2,140
2021,10,16,0,33.7,26.1,75,2,110
2021,10,17,-1,33.3,26,73,2,120
2021,10,18,-1,30.1,24.9,83,2,120
2021,10,19,0,34,25.3,66,2,110
2021,10,20,-1,34.4,26.1,77,2,120
2021,10,21,3.5,31.6,24.9,77,2,360
2021,10,22,-1,32.6,25.7,74,2,110
2021,10,23,4,32.4,24.9,80,2,130
2021,10,24,0.5,29,25.3,81,2,70
2021,10,25,39,28.2,24,86,2,110
2021,10,26,0.5,33.5,25.4,76,2,110
2021,10,27,-1,33.5,25.4,73,2,120
2021,10,28,-1,30.9,25.1,72,2,100
2021,10,29,0,34,24.8,64,3,70
2021,10,30,0,33.5,24.5,67,3,110
2021,10,31,1,34,24.8,65,3,110
2021,11,1,0,33.7,25.4,72,3,120
2021,11,2,0,33.9,24.9,63,3,70
2021,11,3,0,34.1,26.7,62,3,100
2021,11,4,0,34.3,27.7,63,3,10
2021,11,5,0,33.4,25.9,72,2,120
2021,11,6,0,34.4,26,70,2,120
2021,11,7,0.5,34.8,26.1,73,2,120
2021,11,8,0,33.7,26.2,77,2,110
2021,11,9,0,34.3,25.8,71,2,100
2021,11,10,0,31.5,25.1,70,2,120
2021,11,11,0,34.7,25.9,68,2,120
2021,11,12,15,33.1,25,71,2,120
2021,11,13,1,34,25.9,80,2,120
2021,11,14,0,32.6,26.2,70,3,120
2021,11,15,11.5,32,25.2,81,2,110
2021,11,16,-1,34.5,25.8,74,2,130
2021,11,17,0,33.9,25.7,74,2,120
2021,11,18,0,33.1,26.7,75,2,120
2021,11,19,0,33.2,26.2,75,2,150
2021,11,20,5,30.6,25,82,2,180
2021,11,21,3.5,32.3,25.7,83,2,360
2021,11,22,0,33.3,25.8,74,2,110
2021,11,23,1,32.1,25.6,72,2,100
2021,11,24,0.5,33.9,25.8,67,3,80
2021,11,25,0.5,32.7,26,75,2,120
2021,11,26,-1,30,25.7,83,2,110
2021,11,27,1.5,33,25.8,74,2,80
2021,11,28,4,28.2,25.1,86,1,70
2021,11,29,1,33.2,26.2,74,2,120
2021,11,30,3.5,32.6,26.7,78,2,360
2021,12,1,-1,31.4,25,73,2,100
2021,12,2,0,32.3,23.3,64,3,100
2021,12,3,0,32,22.8,63,3,100
2021,12,4,0,30.7,22.5,67,3,110
2021,12,5,0,31.1,22.3,65,2,90
2021,12,6,0,30.6,23,66,2,110
2021,12,7,-1,30.2,23.4,70,2,360
2021,12,8,0,31.9,25.1,62,3,90
2021,12,9,0,31.2,23.8,63,2,90
2021,12,10,0,32.7,24.4,65,3,80
2021,12,11,-1,29.4,25.1,73,2,100
2021,12,12,0,30.6,24.8,75,2,130
2021,12,13,0,31.2,24.8,70,3,110
2021,12,14,0,32,23.2,66,3,80
2021,12,15,0,30.3,23.6,69,3,20
2021,12,16,-1,32.3,26.3,66,4,30
2021,12,17,4,30.9,25.4,78,3,70
2021,12,18,41.5,32.7,23.5,80,3,10
2021,12,19,12,26.3,23.7,93,2,60
2021,12,20,0,32.7,25.1,79,2,120
2021,12,21,0,33.2,26.7,74,2,130
2021,12,22,3,31.5,25.1,84,1,360
2021,12,23,0,33,24.1,74,2,130
2021,12,24,-1,32.5,24.3,75,2,130
2021,12,25,0,33,24.7,70,2,290
2021,12,26,4.5,31.6,24,80,2,90
2021,12,27,-1,29.5,24.9,74,2,90
2021,12,28,-1,30.3,23.6,68,3,90
2021,12,29,0,31.1,24.1,66,3,70
2021,12,30,0,31.7,22.4,61,3,110
2021,12,31,0,31.4,23.4,62,3,70
2022,1,1,0,30.2,23.5,62,4,70
2022,1,2,0,29.5,22.4,64,3,110
2022,1,3,0,30.9,23.5,62,4,80
2022,1,4,0,31.3,23.2,66,3,110
2022,1,5,0,31.6,24.2,69,3,120
2022,1,6,0,30.1,22.3,69,3,100
2022,1,7,0,32.1,23.4,65,3,120
2022,1,8,0,31.5,24.2,72,2,130
2022,1,9,0,32.1,23.7,74,2,180
2022,1,10,0,31.9,25.1,75,2,260
2022,1,11,0,31.6,23.2,65,4,10
2022,1,12,-1,30.6,23.8,71,3,110
2022,1,13,0,29.2,22.7,72,3,100
2022,1,14,0,29.6,22.4,71,3,110
2022,1,15,0,30.1,21,69,3,80
2022,1,16,0,31.1,20.4,67,3,110
2022,1,17,0,31.2,21.3,66,2,120
2022,1,18,0,30.4,23.3,66,2,110
2022,1,19,-1,29.9,24.3,71,2,110
2022,1,20,0.5,31.4,24.3,75,2,120
2022,1,21,0,30.5,24.8,75,2,110
2022,1,22,0,32.5,24.6,70,3,110
2022,1,23,0,32.5,25.1,73,3,120
2022,1,24,-1,32.4,24,75,2,120
2022,1,25,0,33.1,25.5,61,2,80
2022,1,26,11,30.2,24.9,82,2,100
2022,1,27,0,32.8,25.8,76,3,110
2022,1,28,0,33.2,25.2,72,2,120
2022,1,29,0,32.9,25.8,78,3,260
2022,1,30,-1,31.5,25.3,80,4,270
2022,1,31,0,33.4,25.3,67,3,120
2022,2,1,0,32.2,23,67,3,120
2022,2,2,0,32.5,25.4,63,3,90
2022,2,3,0,30.6,23.8,73,2,100
2022,2,4,0,33,23.6,65,2,110
2022,2,5,0,32.1,25.9,62,4,110
2022,2,6,0,32.6,25.3,65,4,110
2022,2,7,0.5,32.7,24.5,75,2,120
2022,2,8,0,32.8,24.6,72,3,110
2022,2,9,0,33.2,23.4,65,3,120
2022,2,10,0,33.3,24.1,64,3,110
2022,2,11,0,32.9,23.8,68,3,110
2022,2,12,0,33.2,25.4,68,3,110
2022,2,13,1,32.3,24.7,74,3,110
2022,2,14,-1,31.7,25.1,76,2,110
2022,2,15,0,33.5,24.6,71,3,130
2022,2,16,0,32.8,24.8,69,3,130
2022,2,17,-1,31.7,24.4,75,3,120
2022,2,18,0,33.6,23.5,68,2,130
2022,2,19,0,33.3,25.6,68,3,120
2022,2,20,0,33.9,24.7,66,3,170
2022,2,21,-1,32.8,24.4,71,3,90
2022,2,22,18,30.4,24,87,2,110
2022,2,23,0,30.7,23.5,70,2,100
2022,2,24,0,33.5,24.9,64,3,120
2022,2,25,-1,33.1,24.8,67,3,110
2022,2,26,-1,33.3,24.3,65,3,70
2022,2,27,0,33.3,24.3,66,3,110
2022,2,28,0,33.7,24.7,60,3,110
2022,3,1,0,33.9,24.1,61,3,120
2022,3,2,0,34,24.4,64,3,130
2022,3,3,0,33.4,24.4,68,4,110
2022,3,4,0,32.9,24.1,69,3,120
2022,3,5,0,34.2,24.7,65,2,130
2022,3,6,0,33.8,23.9,66,3,130
2022,3,7,0,33.2,25.4,61,2,280
2022,3,8,0,32.9,26.4,64,3,100
2022,3,9,0,32.5,25.3,66,4,120
2022,3,10,-1,33.5,25.2,65,3,130
2022,3,11,0,34.6,26.5,71,2,130
2022,3,12,12.5,34.5,25,76,3,80
2022,3,13,0,32.5,26.1,75,3,110
2022,3,14,63.5,33.5,24.7,80,2,240
2022,3,15,0,34.7,25.9,71,2,140
2022,3,16,0,34.8,26,68,3,140
2022,3,17,0,35,26.3,67,3,130
2022,3,18,13,35.2,26.8,74,3,300
2022,3,19,0,35.7,26.3,69,3,120
2022,3,20,0,35,27.3,63,3,120
2022,3,21,0,33.9,26.4,66,3,110
2022,3,22,0,35.1,26.3,67,2,130
2022,3,23,4.5,35.1,25.2,68,3,130
2022,3,24,0,34.8,27.7,64,4,110
2022,3,25,0,34.8,26.9,63,3,120
2022,3,26,0,35.3,27.4,64,3,140
2022,3,27,0,34.5,25.6,66,3,100
2022,3,28,0,34.8,27,64,4,110
2022,3,29,0,34,27,67,4,100
2022,3,30,-1,34.6,26.3,65,3,120
2022,3,31,0,35.1,27.1,65,4,110
2022,4,1,3.5,34.2,24.7,72,3,90
2022,4,2,0,34.1,23.4,61,3,100
2022,4,3,0,33.7,24.2,61,3,120
2022,4,4,13.5,34.6,24.8,59,3,70
2022,4,5,30,27.6,23.9,94,2,70
2022,4,6,1,31.6,25.2,78,2,120
2022,4,7,0,33.6,25.9,71,2,100
2022,4,8,0.5,30.6,25.5,76,2,130
2022,4,9,2.5,33.5,25.2,70,2,120
2022,4,10,0,32.9,25.9,72,2,90
2022,4,11,-1,33.2,26.2,71,2,110
2022,4,12,4.5,30.9,25.8,79,2,260
2022,4,13,0,32,26.4,78,2,120
2022,4,14,0,32.7,26.5,71,4,270
2022,4,15,0,32.9,26.1,72,3,270
2022,4,16,-1,33.9,26.7,71,2,120
2022,4,17,-1,30.7,26.9,71,3,110
2022,4,18,0,33.9,24.3,63,4,110
2022,4,19,0,33.8,25.8,63,3,110
2022,4,20,0,33.5,26,66,3,120
2022,4,21,0,35.6,26.9,65,3,120
2022,4,22,0,34.9,26,64,3,110
2022,4,23,0,35,27,60,3,130
2022,4,24,-1,35.7,28.1,65,3,120
2022,4,25,0,34.2,26.9,69,4,120
2022,4,26,0,35.4,27.1,66,3,110
2022,4,27,4.5,35.6,26.2,65,3,120
2022,4,28,0,35.1,27.7,67,3,120
2022,4,29,0,35.5,27.5,66,3,120
2022,4,30,0,35.5,27.5,66,4,120
2022,5,1,0,35.1,27.8,62,4,120
2022,5,2,0,35,26.8,60,3,120
2022,5,3,0,35.1,26.2,63,3,110
2022,5,4,0,35.6,26.5,58,3,120
2022,5,5,0,36,25.8,60,3,110
2022,5,6,0,35.9,28.2,61,3,120
2022,5,7,0,35.6,27.6,63,3,120
2022,5,8,0,36,25.4,61,3,110
2022,5,9,0,35.2,25.7,61,4,110
2022,5,10,0,35.5,28,58,3,120
2022,5,11,0,36,27.7,60,3,120
2022,5,12,0,36,27.9,60,3,120
2022,5,13,4.5,36.9,28.5,66,2,120
2022,5,14,0,35.6,28.3,73,3,90
2022,5,15,59.5,35.7,24.2,84,2,110
2022,5,16,1,34.6,25.5,82,2,120
2022,5,17,8.5,32.6,25.5,83,2,130
2022,5,18,3,34.2,25.7,87,2,110
2022,5,19,8,33.8,25.6,86,2,110
2022,5,20,4.5,33.9,24.2,84,2,180
2022,5,21,0.5,32,26.2,76,2,270
2022,5,22,4,34.3,26,79,2,80
2022,5,23,10.5,34.5,25.6,83,2,140
2022,5,24,0,35.5,27,69,2,250
2022,5,25,0.5,35.1,26.5,78,1,180
2022,5,26,-1,34.2,26,74,3,100
2022,5,27,39,36.4,26.1,70,2,120
2022,5,28,13.5,29.7,25.3,85,2,210
2022,5,29,-1,32.6,26.4,78,3,270
2022,5,30,3,35.9,25.2,73,2,130
2022,5,31,7.5,32.4,24.6,77,2,130
2022,6,1,11.5,30.7,25.1,89,1,100
2022,6,2,-1,33.5,26.4,78,3,270
2022,6,3,0,32.9,27,75,3,260
2022,6,4,0,33.2,27,72,3,260
2022,6,5,3,35.5,27.2,74,3,170
2022,6,6,0,33,27.4,73,3,190
2022,6,7,15.5,32.4,26,76,3,260
2022,6,8,45,32.6,26.2,79,2,270
2022,6,9,0,35.3,27.7,69,2,110
2022,6,10,0,36.2,27,66,2,110
2022,6,11,0,35.6,27.7,69,2,160
2022,6,12,5.5,33,27.7,79,2,280
2022,6,13,26.5,36.2,25,76,3,260
2022,6,14,28,36.1,25.2,74,2,250
2022,6,15,0,35,27.1,76,2,80
2022,6,16,0,34.5,26.8,69,3,120
2022,6,17,0,36,28,64,3,120
2022,6,18,0,35.1,26.7,72,2,130
2022,6,19,20.5,35,23.8,78,2,90
2022,6,20,0,34.1,26.5,74,2,310
2022,6,21,0,33.4,26.4,70,2,120
2022,6,22,14,35.5,24.2,73,2,140
2022,6,23,-1,33,25.9,76,2,120
2022,6,24,0,32.6,26.9,74,2,220
2022,6,25,0,32.5,26.2,75,2,250
2022,6,26,3.5,33,26,81,2,210
2022,6,27,0,31.9,26.3,81,2,170
2022,6,28,31.5,32.4,24.6,83,2,130
2022,6,29,4.5,33.4,25.8,74,1,110
2022,6,30,1.5,34.2,25.5,73,3,130
2022,7,1,0.5,32.3,25.3,78,4,230
2022,7,2,0,33.4,27.1,73,2,120
2022,7,3,0,33.9,27.6,73,2,280
2022,7,4,3.5,34,25.9,80,2,30
2022,7,5,0.5,32.6,24.9,74,1,160
2022,7,6,11,33,26.5,81,2,320
2022,7,7,1,31.7,26,89,2,210
2022,7,8,2.5,31.9,27.3,81,2,120
2022,7,9,16,35,25.6,79,3,100
2022,7,10,0.5,35.2,26.6,74,2,130
2022,7,11,15.5,35.9,25.9,78,2,90
2022,7,12,7.5,31.2,26.6,85,2,260
2022,7,13,-1,31.7,26.6,79,3,270
2022,7,14,-1,32.8,26.7,82,3,260
2022,7,15,12,33.3,23.5,79,3,260
2022,7,16,18,33.4,23.7,84,3,30
2022,7,17,7,31.3,25.1,87,2,260
2022,7,18,1.5,32.9,26,85,2,80
2022,7,19,-1,34.5,27.8,76,3,120
2022,7,20,2.5,33.7,25.8,72,2,90
2022,7,21,1,30.3,25.4,83,2,130
2022,7,22,0,32.8,26.2,77,2,300
2022,7,23,0,34.2,27,79,2,230
2022,7,24,0,34.7,27.5,72,2,180
2022,7,25,9.5,33.6,26.1,77,2,120
2022,7,26,19.5,33.2,24.9,82,2,110
2022,7,27,0,32.6,27.2,80,4,250
2022,7,28,1.5,32.2,26.4,81,4,260
2022,7,29,1.5,31.1,26,86,3,230
2022,7,30,41.5,30.6,24.7,91,2,260
2022,7,31,6.5,31.4,25.5,89,2,300
2022,8,1,4.5,31.8,24.7,86,3,280
2022,8,2,0,32.3,26,84,1,260
2022,8,3,0.5,34.3,25.3,77,2,120
2022,8,4,13,32.9,24.2,83,2,120
2022,8,5,41.5,28.5,24.7,94,2,250
2022,8,6,16.5,29.6,25.3,86,2,250
2022,8,7,41.5,32.2,24.1,87,2,170
2022,8,8,6,29.7,24.5,91,2,110
2022,8,9,0.5,31,25.7,80,2,280
2022,8,10,0.5,32.6,26.4,76,2,270
2022,8,11,0,31.9,25.9,80,2,260
2022,8,12,-999,32.4,24.8,78,3,240
2022,8,13,-999,31.9,24.4,83,3,280
2022,8,14,-999,31.3,25.1,82,2,280
2022,8,15,-999,30.1,24.8,92,2,250
2022,8,16,0,32.2,25.9,79,3,270
2022,8,17,-999,31.5,25.7,78,3,260
2022,8,18,-999,31.1,25.4,85,2,280
2022,8,19,0,34.4,26.1,77,2,180
2022,8,20,0,34.4,25.8,79,2,240
2022,8,21,-999,32.2,27.5,78,3,280
2022,8,22,-999,30.9,24.4,81,6,250
2022,8,23,-999,28,24,93,3,240
2022,8,24,-999,29.6,25.3,87,1,80
2022,8,25,0,35.2,26.5,72,2,80
2022,8,26,-999,33,24.1,81,2,270
2022,8,27,-999,31.3,26.1,82,2,140
2022,8,28,26.5,34.2,25,83,2,260
2022,8,29,6,32.5,25.1,81,3,270
2022,8,30,8,32.3,26.1,84,2,210
2022,8,31,0.5,30.3,26,83,2,230
2022,9,1,36,31.9,25.7,82,5,250
2022,9,2,16.5,31.8,24,92,4,250
2022,9,3,44.5,30,24,94,3,280
2022,9,4,0.5,33,26,87,4,270
2022,9,5,0,31.5,26.4,80,3,260
2022,9,6,26,34.6,24.9,78,2,70
2022,9,7,0,35.3,27,71,2,120
2022,9,8,47,34.1,23.7,76,3,270
2022,9,9,17,33.3,24.7,83,2,260
2022,9,10,35.5,29.8,25,88,2,250
2022,9,11,0,31.3,26.1,83,4,230
2022,9,12,0,31.5,26.8,83,4,260
2022,9,13,1,31.7,26.2,81,4,260
2022,9,14,1,31,25.5,89,4,250
2022,9,15,0,31.7,25.4,84,3,240
2022,9,16,-1,31,24.9,80,4,260
2022,9,17,-1,31.1,26,79,4,260
2022,9,18,8,32.4,24.9,82,4,220
2022,9,19,34.5,29.3,24,92,2,220
2022,9,20,8.5,27.6,24.4,93,2,220
2022,9,21,0.5,32.8,25.5,81,4,230
2022,9,22,14.5,30.4,25.3,86,2,270
2022,9,23,20.5,32.7,25,84,3,240
2022,9,24,-1,32.4,27,77,2,290
2022,9,25,45,28.4,23.3,91,6,230
2022,9,26,35,33.2,25.9,86,3,110
2022,9,27,13.5,33.5,25.6,80,2,80
2022,9,28,43.5,32.8,25.4,80,2,250
2022,9,29,-1,31,26,81,2,350
2022,9,30,-1,32.2,26,74,2,130
2022,10,1,-1,33.5,26.2,67,3,120
2022,10,2,0.5,32.5,26.5,74,3,80
2022,10,3,3.5,30.1,26.2,87,1,330
2022,10,4,0,33,27.2,73,2,100
2022,10,5,0,31.6,26.8,74,2,100
2022,10,6,0,34.2,27.1,67,3,100
2022,10,7,1,34.4,24.4,74,3,100
2022,10,8,-1,32.4,26.7,73,2,100
2022,10,9,0,33.6,27,64,2,50
2022,10,10,0,33.2,27.3,67,3,260
2022,10,11,0,32.4,27,71,3,250
2022,10,12,-1,32.4,27.4,70,3,230
2022,10,13,0,32.9,26.4,76,2,20
2022,10,14,-1,33.4,27.8,73,4,260
2022,10,15,0,32.9,28.5,68,7,260
2022,10,16,2,31.2,26.1,77,5,250
2022,10,17,3,31.1,26.6,78,3,230
2022,10,18,10,31.1,25,77,2,240
2022,10,19,16,32,25.2,83,2,60
2022,10,20,0.5,31.8,25,78,2,30
2022,10,21,-1,33.6,26.8,77,2,100
2022,10,22,0,33.6,27,72,2,100
2022,10,23,1,33.1,26.3,73,2,110
2022,10,24,-1,32.6,27.1,72,2,90
2022,10,25,65,29.8,24,91,2,40
2022,10,26,0,31.6,26.2,69,2,20
2022,10,27,0,31.4,27,67,2,340
2022,10,28,32,29.9,25.2,77,4,330
2022,10,29,178,27.4,24.4,93,7,320
2022,10,30,6.5,30.2,25.2,82,4,130
2022,10,31,1,30.8,24.8,86,3,130
2022,11,1,8,30.1,25.2,83,2,240
2022,11,2,5.5,31.6,25.5,83,2,270
2022,11,3,0.5,32.8,25.5,81,2,120
2022,11,4,2,31.8,25.2,79,2,120
2022,11,5,13,31.1,25.4,75,2,290
2022,11,6,0,30.2,25.4,73,2,120
2022,11,7,-1,32.4,26.4,77,2,100
2022,11,8,0,30.8,25,75,2,120
2022,11,9,0,32.4,26,73,2,90
2022,11,10,4.5,33.8,25.9,80,2,100
2022,11,11,0,31.8,26.6,73,2,110
2022,11,12,7,30.1,25.8,79,2,30
2022,11,13,0,31.1,26.5,74,2,150
2022,11,14,0,33.5,26.8,70,3,110
2022,11,15,1,31.1,25.2,75,2,60
2022,11,16,9,33.4,25,74,3,100
2022,11,17,3,31.6,24.8,76,3,100
2022,11,18,3.5,31.2,25.3,83,2,80
2022,11,19,13.5,29,24.7,87,2,360
2022,11,20,10,31.5,25.2,78,3,100
2022,11,21,2.5,31.4,25.2,81,2,110
2022,11,22,-1,32.4,26.6,71,3,110
2022,11,23,0,32.6,27.2,71,3,100
2022,11,24,1,33,26,67,3,110
2022,11,25,-1,32.8,26,74,3,110
2022,11,26,0,32.2,25.6,68,2,110
2022,11,27,0,31.6,25.5,68,3,110
2022,11,28,0,31.2,26.6,69,2,80
2022,11,29,0,33.9,23,72,3,110
2022,11,30,5.5,31.3,25.2,75,3,100
2022,12,1,4.5,33.2,25.8,76,2,70
2022,12,2,-1,32.8,26.9,68,3,50
2022,12,3,-1,33,26.6,71,3,100
2022,12,4,-1,32.1,26.4,73,2,80
2022,12,5,0,30.8,25.6,74,2,110
2022,12,6,0,32.4,26.2,71,3,100
2022,12,7,0,33,26.2,68,2,110
2022,12,8,0.5,31.4,26.4,68,2,100
2022,12,9,3,28.3,25.4,86,2,100
2022,12,10,13.5,29.8,25,86,2,140
2022,12,11,0,30.4,25.4,78,2,270
2022,12,12,0,29.9,26.2,77,2,120
2022,12,13,0,32.1,26.8,73,2,100
2022,12,14,1.5,30,26.2,80,2,320
2022,12,15,8.5,33,25.5,84,2,100
2022,12,16,0,32.6,26.4,70,3,100
2022,12,17,21.5,29.9,25.3,78,2,270
2022,12,18,0.5,28.9,25.5,71,2,10
2022,12,19,-1,30.1,24.6,74,2,70
2022,12,20,6.5,28.6,24.7,86,2,20
2022,12,21,-1,29.9,24.8,76,3,10
2022,12,22,0,30.2,25.5,69,2,10
2022,12,23,0,30,25,61,3,90
2022,12,24,0,29.6,24.2,61,4,80
2022,12,25,0,28.4,24,63,5,70
2022,12,26,0,28.9,23.8,66,4,110
2022,12,27,0,28.5,23.7,72,3,110
2022,12,28,-1,30,24.6,69,2,110
2022,12,29,2.5,29.3,24.7,73,2,10
2022,12,30,0,31.4,24.9,73,2,120
2022,12,31,-1,28.9,25.4,76,2,130
2023,1,1,1.5,30.3,24.9,79,2,110
2023,1,2,13,30.6,24.7,77,2,30
2023,1,3,5.5,28.9,25,86,3,40
2023,1,4,22,29.2,24,80,2,350
2023,1,5,17,25.8,24.2,93,2,340
2023,1,6,7,29.4,24.8,86,3,100
2023,1,7,0,30.2,24.2,66,4,90
2023,1,8,-1,28.3,23.6,68,3,110
2023,1,9,0,28.9,23.9,70,2,100
2023,1,10,0,28.9,24.6,74,2,280
2023,1,11,0,31.6,24.6,68,2,90
2023,1,12,0,31.2,24.4,65,2,80
2023,1,13,0,30.4,24.8,75,2,110
2023,1,14,-1,29,24.4,78,2,130
2023,1,15,10.5,30,24.3,83,2,360
2023,1,16,0,30.2,25.1,72,3,70
2023,1,17,0,29.9,25.2,66,2,110
2023,1,18,5.5,29.6,25.1,74,2,270
2023,1,19,0,29.6,25.4,68,2,80
2023,1,20,0,30.2,24.7,71,3,110
2023,1,21,0.5,29.8,24.9,74,2,70
2023,1,22,0,30.9,24.7,70,3,100
2023,1,23,0,32.1,25.3,66,3,110
2023,1,24,0,33,25.2,58,4,80
2023,1,25,0,29.6,23.6,62,4,70
2023,1,26,0,30.8,24.9,68,3,110
2023,1,27,-1,28.4,23.8,70,2,40
2023,1,28,0,30,24,63,3,80
2023,1,29,0,29.3,23.4,66,3,90
2023,1,30,0,30.1,24.7,68,3,80
2023,1,31,0,30.4,23.8,68,3,100
2023,2,1,-1,31,25.3,67,3,130
2023,2,2,0,32.9,24.4,75,3,110
2023,2,3,0,31.8,24,68,3,120
2023,2,4,0,31.7,22.6,66,3,120
2023,2,5,-1,32,25.3,70,5,110
2023,2,6,0.5,32.2,24.4,75,2,110
2023,2,7,8,32.1,23.8,82,2,110
2023,2,8,0.5,32,23.2,76,3,120
2023,2,9,0,31.3,23.5,66,2,110
2023,2,10,0,33.3,22.7,65,3,110
2023,2,11,0,32.7,24,71,3,110
2023,2,12,0,33.5,23.1,66,3,100
2023,2,13,0,31.5,23.2,69,2,130
2023,2,14,0,32.3,22.8,67,2,120
2023,2,15,0,33.1,24.4,56,4,90
2023,2,16,0,32.2,22.7,59,4,90
2023,2,17,0,32.1,23.9,60,3,80
2023,2,18,1.5,31.1,23.4,64,4,20
2023,2,19,2,27.7,23.7,89,2,270
2023,2,20,1,32.4,25.3,88,2,120
2023,2,21,1.5,29.4,22.9,78,2,120
2023,2,22,0,31.2,24.1,69,2,300
2023,2,23,0,31.6,25.2,76,3,270
2023,2,24,0,32.6,25.4,71,2,300
2023,2,25,0,34.1,26.4,67,3,120
2023,2,26,0,33.3,25.6,62,4,80
2023,2,27,0,32.5,24.5,58,4,80
2023,2,28,0,31.9,23.4,63,2,140
2023,3,1,0,31.6,25,72,3,120
2023,3,2,0,31.7,22,64,3,100
2023,3,3,0,32.6,23.3,58,3,90
2023,3,4,0,32.1,22.6,65,2,110
2023,3,5,0,32.6,21.7,60,3,120
2023,3,6,0,32,22.4,59,3,90
2023,3,7,0,31.3,22.8,63,2,120
2023,3,8,0,31.4,23.1,67,2,120
