Region,Province,City,year,month,EMP_w,observed,projection_reliance,ts_model
Region III (Central Luzon),Tarlac,Tarlac City,2024,10,155216,FALSE,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Tarlac,Tarlac City,2024,11,202455,FALSE,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Tarlac,Tarlac City,2024,12,101705,FALSE,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Zambales,Olongapo City,2024,1,117463,TRUE,,
Region III (Central Luzon),Zambales,Olongapo City,2024,2,109278,TRUE,,
Region III (Central Luzon),Zambales,Olongapo City,2024,3,133921,TRUE,,
Region III (Central Luzon),Zambales,Olongapo City,2024,4,140549,TRUE,,
Region III (Central Luzon),Zambales,Olongapo City,2024,5,123897,TRUE,,
Region III (Central Luzon),Zambales,Olongapo City,2024,6,131293,TRUE,,
Region III (Central Luzon),Zambales,Olongapo City,2024,7,134292,TRUE,,
Region III (Central Luzon),Zambales,Olongapo City,2024,8,113769,TRUE,,
Region III (Central Luzon),Zambales,Olongapo City,2024,9,134733,FALSE,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Zambales,Olongapo City,2024,10,127923,FALSE,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Zambales,Olongapo City,2024,11,115484,FALSE,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Zambales,Olongapo City,2024,12,154604,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Batangas City,2024,1,158301,TRUE,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,2,37848,TRUE,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,3,126208,TRUE,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,4,63803,TRUE,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,5,10141,TRUE,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,6,228112,TRUE,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,7,197810,TRUE,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,8,26266,TRUE,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,9,97705,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Batangas City,2024,10,104609,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Batangas City,2024,11,199569,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Batangas City,2024,12,63993,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Lipa City,2024,1,253842,TRUE,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,2,225753,TRUE,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,3,454918,TRUE,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,4,163014,TRUE,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,5,39566,TRUE,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,6,249921,TRUE,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,7,132661,TRUE,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,8,304189,TRUE,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,9,233685,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Lipa City,2024,10,156273,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Lipa City,2024,11,313798,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Lipa City,2024,12,346976,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,1,89757,TRUE,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,2,163694,TRUE,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,3,505269,TRUE,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,4,121693,TRUE,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,5,183626,TRUE,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,6,48636,TRUE,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,7,18561,TRUE,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,8,0,TRUE,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,9,28864,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,10,114732,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,11,38383,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,12,5,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,1,221588,TRUE,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,2,245654,TRUE,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,3,29399,TRUE,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,4,123768,TRUE,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,5,29764,TRUE,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,6,7228,TRUE,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,7,265157,TRUE,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,8,72244,TRUE,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,9,73536,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,10,272691,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,11,245634,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,12,95021,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Cavite City,2024,1,44925,TRUE,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,2,304910,TRUE,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,3,18766,TRUE,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,4,7329,TRUE,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,5,20441,TRUE,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,6,30406,TRUE,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,7,117755,TRUE,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,8,507988,TRUE,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,9,39871,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Cavite City,2024,10,41672,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Cavite City,2024,11,181929,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Cavite City,2024,12,32720,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,1,49810,TRUE,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,2,128374,TRUE,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,3,41126,TRUE,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,4,210725,TRUE,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,5,28009,TRUE,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,6,481098,TRUE,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,7,42311,TRUE,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,8,211255,TRUE,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,9,25208,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,10,87874,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,11,64477,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,12,81544,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,1,242993,TRUE,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,2,303249,TRUE,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,3,395794,TRUE,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,4,143878,TRUE,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,5,395648,TRUE,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,6,89745,TRUE,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,7,177228,TRUE,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,8,70534,TRUE,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,9,63481,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,10,246980,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,11,133080,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,12,355092,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,General Trias City,2024,1,223328,TRUE,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,2,8280,TRUE,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,3,472032,TRUE,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,4,139643,TRUE,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,5,426307,TRUE,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,6,539231,TRUE,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,7,82672,TRUE,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,8,890613,TRUE,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,9,223231,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,General Trias City,2024,10,129025,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,General Trias City,2024,11,7452,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,General Trias City,2024,12,373460,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Imus City,2024,1,149912,TRUE,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,2,55717,TRUE,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,3,267822,TRUE,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,4,277581,TRUE,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,5,179638,TRUE,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,6,22299,TRUE,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,7,185418,TRUE,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,8,51340,TRUE,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,9,151768,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Imus City,2024,10,158530,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Imus City,2024,11,106719,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Imus City,2024,12,69430,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,1,33452,TRUE,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,2,7183,TRUE,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,3,4523,TRUE,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,4,20912,TRUE,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,5,16565,TRUE,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,6,0,TRUE,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,7,43190,TRUE,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,8,1474,TRUE,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,9,11225,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,10,27541,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,11,47509,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,12,11875,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,1,114189,TRUE,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,2,27897,TRUE,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,3,0,TRUE,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,4,12579,TRUE,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,5,235203,TRUE,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,6,0,TRUE,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,7,45179,TRUE,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,8,14773,TRUE,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,9,42010,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,10,46599,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,11,20,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,12,14940,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Binan City,2024,1,235864,TRUE,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,2,293582,TRUE,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,3,61370,TRUE,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,4,61474,TRUE,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,5,170404,TRUE,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,6,502598,TRUE,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,7,305784,TRUE,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,8,47200,TRUE,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,9,144102,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Binan City,2024,10,217680,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Binan City,2024,11,133783,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Binan City,2024,12,227267,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,1,151536,TRUE,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,2,109789,TRUE,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,3,262071,TRUE,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,4,340537,TRUE,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,5,379337,TRUE,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,6,486698,TRUE,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,7,125013,TRUE,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,8,622667,TRUE,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,9,98810,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,10,185648,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,11,98810,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,12,98810,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Calamba City,2024,1,347406,TRUE,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,2,57253,TRUE,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,3,88864,TRUE,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,4,262413,TRUE,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,5,331697,TRUE,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,6,139178,TRUE,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,7,379939,TRUE,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,8,381447,TRUE,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,9,270828,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Calamba City,2024,10,325441,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Calamba City,2024,11,99443,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Calamba City,2024,12,159549,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,1,125680,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,2,2060,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,3,271371,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,4,182523,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,5,19309,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,6,0,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,7,94735,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,8,146340,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,9,35,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,10,97328,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,11,209313,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,12,40,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,1,83635,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,2,14059,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,3,9319,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,4,181323,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,5,7636,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,6,8701,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,7,22357,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,8,4853,TRUE,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,9,55259,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,10,42392,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,11,48790,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,12,55361,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,1,227488,TRUE,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,2,253336,TRUE,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,3,467674,TRUE,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,4,206869,TRUE,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,5,217857,TRUE,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,6,350089,TRUE,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,7,189185,TRUE,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,8,252013,TRUE,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,9,170267,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,10,246154,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,11,170267,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,12,170267,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Lucena City,2024,1,116968,TRUE,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,2,118799,TRUE,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,3,139920,TRUE,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,4,116440,TRUE,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,5,122162,TRUE,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,6,102599,TRUE,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,7,135117,TRUE,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,8,120227,TRUE,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,9,131907,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Lucena City,2024,10,112279,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Lucena City,2024,11,141105,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Lucena City,2024,12,127635,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,1,57466,TRUE,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,2,131836,TRUE,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,3,15499,TRUE,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,4,5591,TRUE,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,5,1695,TRUE,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,6,379942,TRUE,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,7,64804,TRUE,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,8,4502,TRUE,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,9,116874,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,10,21382,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,11,1525,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,12,1525,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,1,296804,TRUE,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,2,442862,TRUE,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,3,254418,TRUE,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,4,364118,TRUE,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,5,246823,TRUE,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,6,490194,TRUE,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,7,254491,TRUE,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,8,58022,TRUE,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,9,250945,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,10,217269,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,11,426633,FALSE,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,12,309133,FALSE,time_series,"ETS(A,?,A)_log"
