Area_slug,Year,Value,variable,type,method,pi80_lo,pi80_hi,pi95_lo,pi95_hi
quezon,2019,2831599919.0,GRDP_Const2018,history,history,,,,
quezon,2020,2534444265.0,GRDP_Const2018,history,history,,,,
quezon,2021,2728935837.0,GRDP_Const2018,history,history,,,,
quezon,2022,2942514950.0,GRDP_Const2018,history,history,,,,
quezon,2023,3095255701.0,GRDP_Const2018,history,history,,,,
quezon,2024,3058452095.8840027,GRDP_Const2018,forecast,Linear,2897445781.6047,3219458410.1633053,2812218968.552984,3304685223.215021
quezon,2025,3150440804.141388,GRDP_Const2018,forecast,Linear,2989434489.8620853,3311447118.4206905,2904207676.8103695,3396673931.4724064
quezon,2026,3242429512.398773,GRDP_Const2018,forecast,Linear,3081423198.1194706,3403435826.678076,2996196385.0677547,3488662639.7297916
quezon,2027,3334418220.656189,GRDP_Const2018,forecast,Linear,3173411906.3768864,3495424534.9354916,3088185093.3251705,3580651347.9872074
quezon,2028,3426406928.913574,GRDP_Const2018,forecast,Linear,3265400614.6342716,3587413243.192877,3180173801.582556,3672640056.2445927
quezon,2029,3518395637.1709595,GRDP_Const2018,forecast,Linear,3357389322.891657,3679401951.450262,3272162509.839941,3764628764.501978
quezon city,2018,342025890.0,GRDP_Const2018,history,history,,,,
quezon city,2019,366125556.2941176,GRDP_Const2018,history,history,,,,
quezon city,2020,329407717.4705882,GRDP_Const2018,history,history,,,,
quezon city,2021,343859950.0588235,GRDP_Const2018,history,history,,,,
quezon city,2022,368726560.64705884,GRDP_Const2018,history,history,,,,
quezon city,2023,386725891.4705882,GRDP_Const2018,history,history,,,,
quezon city,2024,380720786.29019356,GRDP_Const2018,forecast,Linear,359310338.3970616,402131234.1833255,347976967.72703916,413464604.85334796
quezon city,2025,387742364.9473362,GRDP_Const2018,forecast,Linear,366331917.0542042,409152812.84046817,354998546.3841818,420486183.5104906
quezon city,2026,394763943.60447884,GRDP_Const2018,forecast,Linear,373353495.71134686,416174391.4976108,362020125.04132444,427507762.16763324
quezon city,2027,401785522.2616234,GRDP_Const2018,forecast,Linear,380375074.3684914,423195970.15475535,369041703.698469,434529340.8247778
quezon city,2028,408807100.918766,GRDP_Const2018,forecast,Linear,387396653.02563405,430217548.811898,376063282.3556116,441550919.4819204
quezon city,2029,415828679.57590866,GRDP_Const2018,forecast,Linear,394418231.6827767,437239127.46904063,383084861.01275426,448572498.13906306
rizal,2000,1050505077.0,GRDP_Const2018,history,history,,,,
rizal,2001,1068135114.0,GRDP_Const2018,history,history,,,,
rizal,2002,1120500727.0,GRDP_Const2018,history,history,,,,
rizal,2003,1179350176.0,GRDP_Const2018,history,history,,,,
rizal,2004,1244396888.0,GRDP_Const2018,history,history,,,,
rizal,2005,1310160075.0,GRDP_Const2018,history,history,,,,
rizal,2006,1369674210.0,GRDP_Const2018,history,history,,,,
rizal,2007,1446188225.0,GRDP_Const2018,history,history,,,,
rizal,2008,1497994676.0,GRDP_Const2018,history,history,,,,
rizal,2009,1486472826.0,GRDP_Const2018,history,history,,,,
rizal,2010,1638482343.0,GRDP_Const2018,history,history,,,,
rizal,2011,1676719329.0,GRDP_Const2018,history,history,,,,
rizal,2012,1809708699.0,GRDP_Const2018,history,history,,,,
rizal,2013,1942476533.0,GRDP_Const2018,history,history,,,,
rizal,2014,2054936917.0,GRDP_Const2018,history,history,,,,
rizal,2015,2196313576.0,GRDP_Const2018,history,history,,,,
rizal,2016,2346818115.0,GRDP_Const2018,history,history,,,,
rizal,2017,2527658901.0,GRDP_Const2018,history,history,,,,
rizal,2018,2706994745.0,GRDP_Const2018,history,history,,,,
rizal,2019,2831599919.0,GRDP_Const2018,history,history,,,,
rizal,2020,2534444265.0,GRDP_Const2018,history,history,,,,
rizal,2021,2728935837.0,GRDP_Const2018,history,history,,,,
rizal,2022,2942514950.0,GRDP_Const2018,history,history,,,,
rizal,2023,3095255701.0,GRDP_Const2018,history,history,,,,
rizal,2024,3058452095.8840027,GRDP_Const2018,forecast,Linear,2897445781.6047,3219458410.1633053,2812218968.552984,3304685223.215021
rizal,2025,3150440804.141388,GRDP_Const2018,forecast,Linear,2989434489.8620853,3311447118.4206905,2904207676.8103695,3396673931.4724064
rizal,2026,3242429512.398773,GRDP_Const2018,forecast,Linear,3081423198.1194706,3403435826.678076,2996196385.0677547,3488662639.7297916
rizal,2027,3334418220.656189,GRDP_Const2018,forecast,Linear,3173411906.3768864,3495424534.9354916,3088185093.3251705,3580651347.9872074
rizal,2028,3426406928.913574,GRDP_Const2018,forecast,Linear,3265400614.6342716,3587413243.192877,3180173801.582556,3672640056.2445927
rizal,2029,3518395637.1709595,GRDP_Const2018,forecast,Linear,3357389322.891657,3679401951.450262,3272162509.839941,3764628764.501978
san juan,2018,342025890.0,GRDP_Const2018,history,history,,,,
san juan,2019,366125556.2941176,GRDP_Const2018,history,history,,,,
san juan,2020,329407717.4705882,GRDP_Const2018,history,history,,,,
san juan,2021,343859950.0588235,GRDP_Const2018,history,history,,,,
san juan,2022,368726560.64705884,GRDP_Const2018,history,history,,,,
san juan,2023,386725891.4705882,GRDP_Const2018,history,history,,,,
san juan,2024,380720786.29019356,GRDP_Const2018,forecast,Linear,359310338.3970616,402131234.1833255,347976967.72703916,413464604.85334796
san juan,2025,387742364.9473362,GRDP_Const2018,forecast,Linear,366331917.0542042,409152812.84046817,354998546.3841818,420486183.5104906
san juan,2026,394763943.60447884,GRDP_Const2018,forecast,Linear,373353495.71134686,416174391.4976108,362020125.04132444,427507762.16763324
san juan,2027,401785522.2616234,GRDP_Const2018,forecast,Linear,380375074.3684914,423195970.15475535,369041703.698469,434529340.8247778
san juan,2028,408807100.918766,GRDP_Const2018,forecast,Linear,387396653.02563405,430217548.811898,376063282.3556116,441550919.4819204
san juan,2029,415828679.57590866,GRDP_Const2018,forecast,Linear,394418231.6827767,437239127.46904063,383084861.01275426,448572498.13906306
taguig,2018,342025890.0,GRDP_Const2018,history,history,,,,
taguig,2019,366125556.2941176,GRDP_Const2018,history,history,,,,
taguig,2020,329407717.4705882,GRDP_Const2018,history,history,,,,
taguig,2021,343859950.0588235,GRDP_Const2018,history,history,,,,
taguig,2022,368726560.64705884,GRDP_Const2018,history,history,,,,
taguig,2023,386725891.4705882,GRDP_Const2018,history,history,,,,
taguig,2024,380720786.29019356,GRDP_Const2018,forecast,Linear,359310338.3970616,402131234.1833255,347976967.72703916,413464604.85334796
taguig,2025,387742364.9473362,GRDP_Const2018,forecast,Linear,366331917.0542042,409152812.84046817,354998546.3841818,420486183.5104906
taguig,2026,394763943.60447884,GRDP_Const2018,forecast,Linear,373353495.71134686,416174391.4976108,362020125.04132444,427507762.16763324
taguig,2027,401785522.2616234,GRDP_Const2018,forecast,Linear,380375074.3684914,423195970.15475535,369041703.698469,434529340.8247778
taguig,2028,408807100.918766,GRDP_Const2018,forecast,Linear,387396653.02563405,430217548.811898,376063282.3556116,441550919.4819204
taguig,2029,415828679.57590866,GRDP_Const2018,forecast,Linear,394418231.6827767,437239127.46904063,383084861.01275426,448572498.13906306
tarlac,2000,707245644.0,GRDP_Const2018,history,history,,,,
tarlac,2001,749289527.0,GRDP_Const2018,history,history,,,,
tarlac,2002,791683392.0,GRDP_Const2018,history,history,,,,
tarlac,2003,826169061.0,GRDP_Const2018,history,history,,,,
tarlac,2004,852296755.0,GRDP_Const2018,history,history,,,,
tarlac,2005,885593565.0,GRDP_Const2018,history,history,,,,
tarlac,2006,927301530.0,GRDP_Const2018,history,history,,,,
tarlac,2007,981902705.0,GRDP_Const2018,history,history,,,,
tarlac,2008,1032623864.0,GRDP_Const2018,history,history,,,,
tarlac,2009,1039474095.0,GRDP_Const2018,history,history,,,,
tarlac,2010,1143777786.0,GRDP_Const2018,history,history,,,,
tarlac,2011,1233431610.0,GRDP_Const2018,history,history,,,,
tarlac,2012,1336963348.0,GRDP_Const2018,history,history,,,,
tarlac,2013,1417025690.0,GRDP_Const2018,history,history,,,,
tarlac,2014,1526621058.0,GRDP_Const2018,history,history,,,,
tarlac,2015,1619134911.0,GRDP_Const2018,history,history,,,,
tarlac,2016,1747565400.0,GRDP_Const2018,history,history,,,,
tarlac,2017,1929193858.0,GRDP_Const2018,history,history,,,,
tarlac,2018,2062393875.0,GRDP_Const2018,history,history,,,,
tarlac,2019,2183779631.0,GRDP_Const2018,history,history,,,,
tarlac,2020,1881277315.0,GRDP_Const2018,history,history,,,,
tarlac,2021,2021186175.0,GRDP_Const2018,history,history,,,,
tarlac,2022,2184784695.0,GRDP_Const2018,history,history,,,,
tarlac,2023,2318428274.0,GRDP_Const2018,history,history,,,,
tarlac,2024,2310908201.2535706,GRDP_Const2018,forecast,Linear,2164153652.426576,2457662750.080565,2086470845.0574803,2535345557.449661
tarlac,2025,2384450378.1405334,GRDP_Const2018,forecast,Linear,2237695829.313539,2531204926.967528,2160013021.944443,2608887734.3366237
tarlac,2026,2457992555.0274963,GRDP_Const2018,forecast,Linear,2311238006.200502,2604747103.8544908,2233555198.831406,2682429911.2235866
tarlac,2027,2531534731.9144287,GRDP_Const2018,forecast,Linear,2384780183.0874343,2678289280.741423,2307097375.7183385,2755972088.110519
tarlac,2028,2605076908.8013916,GRDP_Const2018,forecast,Linear,2458322359.974397,2751831457.628386,2380639552.6053014,2829514264.997482
tarlac,2029,2678619085.6883545,GRDP_Const2018,forecast,Linear,2531864536.86136,2825373634.515349,2454181729.4922643,2903056441.8844447
valenzuela,2018,342025890.0,GRDP_Const2018,history,history,,,,
valenzuela,2019,366125556.2941176,GRDP_Const2018,history,history,,,,
valenzuela,2020,329407717.4705882,GRDP_Const2018,history,history,,,,
valenzuela,2021,343859950.0588235,GRDP_Const2018,history,history,,,,
valenzuela,2022,368726560.64705884,GRDP_Const2018,history,history,,,,
valenzuela,2023,386725891.4705882,GRDP_Const2018,history,history,,,,
valenzuela,2024,380720786.29019356,GRDP_Const2018,forecast,Linear,359310338.3970616,402131234.1833255,347976967.72703916,413464604.85334796
valenzuela,2025,387742364.9473362,GRDP_Const2018,forecast,Linear,366331917.0542042,409152812.84046817,354998546.3841818,420486183.5104906
valenzuela,2026,394763943.60447884,GRDP_Const2018,forecast,Linear,373353495.71134686,416174391.4976108,362020125.04132444,427507762.16763324
valenzuela,2027,401785522.2616234,GRDP_Const2018,forecast,Linear,380375074.3684914,423195970.15475535,369041703.698469,434529340.8247778
valenzuela,2028,408807100.918766,GRDP_Const2018,forecast,Linear,387396653.02563405,430217548.811898,376063282.3556116,441550919.4819204
valenzuela,2029,415828679.57590866,GRDP_Const2018,forecast,Linear,394418231.6827767,437239127.46904063,383084861.01275426,448572498.13906306
zambales,2000,707245644.0,GRDP_Const2018,history,history,,,,
zambales,2001,749289527.0,GRDP_Const2018,history,history,,,,
zambales,2002,791683392.0,GRDP_Const2018,history,history,,,,
zambales,2003,826169061.0,GRDP_Const2018,history,history,,,,
zambales,2004,852296755.0,GRDP_Const2018,history,history,,,,
zambales,2005,885593565.0,GRDP_Const2018,history,history,,,,
zambales,2006,927301530.0,GRDP_Const2018,history,history,,,,
zambales,2007,981902705.0,GRDP_Const2018,history,history,,,,
zambales,2008,1032623864.0,GRDP_Const2018,history,history,,,,
zambales,2009,1039474095.0,GRDP_Const2018,history,history,,,,
zambales,2010,1143777786.0,GRDP_Const2018,history,history,,,,
zambales,2011,1233431610.0,GRDP_Const2018,history,history,,,,
zambales,2012,1336963348.0,GRDP_Const2018,history,history,,,,
zambales,2013,1417025690.0,GRDP_Const2018,history,history,,,,
zambales,2014,1526621058.0,GRDP_Const2018,history,history,,,,
zambales,2015,1619134911.0,GRDP_Const2018,history,history,,,,
zambales,2016,1747565400.0,GRDP_Const2018,history,history,,,,
zambales,2017,1929193858.0,GRDP_Const2018,history,history,,,,
zambales,2018,2062393875.0,GRDP_Const2018,history,history,,,,
zambales,2019,2183779631.0,GRDP_Const2018,history,history,,,,
zambales,2020,1881277315.0,GRDP_Const2018,history,history,,,,
zambales,2021,2021186175.0,GRDP_Const2018,history,history,,,,
zambales,2022,2184784695.0,GRDP_Const2018,history,history,,,,
zambales,2023,2318428274.0,GRDP_Const2018,history,history,,,,
zambales,2024,2310908201.2535706,GRDP_Const2018,forecast,Linear,2164153652.426576,2457662750.080565,2086470845.0574803,2535345557.449661
zambales,2025,2384450378.1405334,GRDP_Const2018,forecast,Linear,2237695829.313539,2531204926.967528,2160013021.944443,2608887734.3366237
zambales,2026,2457992555.0274963,GRDP_Const2018,forecast,Linear,2311238006.200502,2604747103.8544908,2233555198.831406,2682429911.2235866
zambales,2027,2531534731.9144287,GRDP_Const2018,forecast,Linear,2384780183.0874343,2678289280.741423,2307097375.7183385,2755972088.110519
zambales,2028,2605076908.8013916,GRDP_Const2018,forecast,Linear,2458322359.974397,2751831457.628386,2380639552.6053014,2829514264.997482
zambales,2029,2678619085.6883545,GRDP_Const2018,forecast,Linear,2531864536.86136,2825373634.515349,2454181729.4922643,2903056441.8844447
