YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,Region,City/Province
2018,5,12,0.8,29.2,24.5,74,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,13,0.0,38.0,25.5,73,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,14,0.0,39.0,26.4,64,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,15,8.6,36.2,24.8,71,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,16,0.0,37.7,24.5,69,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,17,1.6,39.8,25.2,70,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,18,0.0,37.3,25.8,68,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,19,0.0,38.2,25.5,67,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,20,0.0,37.8,25.6,69,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,21,-1.0,37.2,24.4,70,1,270,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,22,9.2,37.8,24.1,69,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,23,11.2,37.0,25.0,69,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,24,0.0,37.2,24.7,70,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,25,35.0,36.4,23.6,86,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,26,0.0,31.0,25.7,72,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,27,0.0,37.5,25.3,70,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,28,0.0,38.0,27.0,62,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,29,0.0,37.5,25.6,68,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,30,6.8,35.6,25.0,76,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,5,31,0.0,35.4,25.5,72,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,1,0.0,36.7,25.5,72,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,2,0.8,36.6,24.5,75,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,3,0.0,34.6,24.5,73,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,4,0.0,37.2,27.6,66,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,5,0.8,37.4,24.0,73,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,6,4.0,32.8,24.2,81,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,7,-1.0,31.5,25.0,82,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,8,38.0,32.4,24.7,90,2,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,9,12.2,31.3,24.0,92,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,10,10.2,29.2,24.4,92,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,11,4.4,30.1,24.2,95,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,12,0.4,31.0,25.0,90,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,13,31.4,27.6,23.6,96,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,14,19.4,30.0,24.1,91,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,15,13.4,29.5,23.6,90,2,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,16,2.0,31.9,24.5,87,2,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,17,5.6,31.9,23.5,89,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,18,0.0,32.7,25.2,81,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,19,0.2,29.2,24.8,82,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,20,12.4,33.8,24.0,84,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,21,38.0,33.8,23.5,85,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,22,-1.0,32.8,24.5,86,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,23,70.5,28.8,24.2,80,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,24,27.2,34.0,23.2,79,1,220,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,25,0.4,32.0,24.0,86,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,26,0.3,31.7,24.0,88,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,27,1.8,27.8,24.3,82,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,28,0.0,33.7,25.6,81,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,29,1.8,32.8,24.7,87,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,6,30,11.8,32.3,24.4,94,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,1,35.2,34.0,23.7,80,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,2,0.0,32.4,23.5,85,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,3,-1.0,33.0,24.5,85,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,4,12.2,32.9,23.5,87,2,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,5,10.0,32.7,24.4,83,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,6,0.0,33.6,25.0,83,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,7,21.8,33.8,24.0,93,1,70,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,8,-1.0,33.2,24.9,85,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,9,1.4,33.0,24.0,79,2,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,10,1.4,32.2,25.0,82,2,160,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,11,9.8,31.4,24.0,91,2,160,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,12,1.0,30.0,24.2,87,2,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,13,5.2,32.4,24.0,85,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,14,5.6,31.0,24.2,88,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,15,0.0,32.0,25.0,87,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,16,32.0,31.8,23.7,87,2,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,17,22.8,27.8,24.2,93,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,18,25.0,26.7,23.8,98,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,19,73.4,31.3,23.0,94,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,20,33.4,30.0,23.5,94,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,21,27.6,27.7,24.2,95,1,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,22,5.6,29.6,23.7,91,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,23,0.0,29.6,24.5,89,2,180,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,24,7.4,32.0,22.6,88,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
2018,7,25,-1.0,32.5,24.1,86,1,360,Region III (Central Luzon),"Cabanatuan, Nueva Ecija"
