YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION
2018,5,2,0,36.5,25.9,69,4,40
2018,5,3,0,36.1,25.4,71,2,40
2018,5,4,-1,35.5,25.2,73,2,40
2018,5,5,0,31.8,23.6,81,2,20
2018,5,6,0,35.3,23,78,0,0
2018,5,7,10.8,34.6,23.4,83,1,100
2018,5,8,0,36.7,25,75,1,200
2018,5,9,0.3,36.1,24.3,77,2,200
2018,5,10,-1,35.9,26.1,72,3,360
2018,5,11,0,36,25.3,72,2,70
2018,5,12,38.4,33,23.5,86,1,70
2018,5,13,0,34.3,23.8,84,0,0
2018,5,14,0,34.9,25.3,75,1,360
2018,5,15,5.2,32.7,25.2,85,0,0
2018,5,16,-1,35.6,24.3,77,1,70
2018,5,17,0,36.8,24.2,70,1,70
2018,5,18,1.6,35.1,23.3,78,1,70
2018,5,19,3,34.9,24.3,79,2,70
2018,5,20,0,34,24,80,1,70
2018,5,21,-1,34.5,24.3,77,1,40
2018,5,22,26,35.8,24,82,1,70
2018,5,23,1.2,35.7,24.5,82,1,40
2018,5,24,17,34.8,24.8,87,1,70
2018,5,25,12.2,34.3,23.9,86,1,70
2018,5,26,8,32.6,24.5,86,2,70
2018,5,27,-1,35.9,25,82,1,70
2018,5,28,0,35.4,26,79,1,70
2018,5,29,6.8,34.5,25,76,1,270
2018,5,30,0.6,32.8,25.6,83,1,110
2018,5,31,0,35,25.5,76,1,20
2018,6,1,0,35.5,25.7,76,1,40
2018,6,2,56.6,35.5,23.5,85,1,70
2018,6,3,0,34.5,24.6,79,2,220
2018,6,4,0,36,25.5,77,1,220
2018,6,5,15.2,33.7,24.2,86,1,270
2018,6,6,7.4,30,24.3,87,1,270
2018,6,7,91,30.8,24.3,93,1,70
2018,6,8,10.8,31.3,24.2,87,2,70
2018,6,9,71.3,30,25.2,90,2,230
2018,6,10,41.8,29,23.7,94,3,180
2018,6,11,26.7,29.9,24.7,91,3,220
2018,6,12,29.5,30.5,24,91,2,230
2018,6,13,29.8,30.3,24,85,1,70
2018,6,14,-1,31.5,24.2,83,2,70
2018,6,15,2.4,32.2,24.2,81,2,70
2018,6,16,2.8,32.5,24.4,81,2,70
2018,6,17,-1,31.7,24.8,82,1,230
2018,6,18,0,33,22.9,79,1,230
2018,6,19,0,33.1,24.3,81,1,180
2018,6,20,-1,33,24.6,84,1,240
2018,6,21,24.6,33,23,87,2,220
2018,6,22,1.6,33.9,23.6,86,2,200
2018,6,23,12.6,32.7,23.8,87,1,70
2018,6,24,3.6,33.6,24.4,86,1,70
2018,6,25,50.8,31,23,91,1,230
2018,6,26,5.9,31.2,22.8,91,1,70
2018,6,27,0.2,32.1,23,86,1,180
2018,6,28,0,34.2,23,85,1,40
2018,6,29,0,32,24.2,82,1,240
2018,6,30,3.8,31.6,25,87,1,220
2018,7,1,6.4,31.7,23.5,90,1,70
2018,7,2,0,33.5,24.5,81,2,70
2018,7,3,0.1,32.5,23.4,81,1,200
2018,7,4,0,32.4,23.5,82,2,230
2018,7,5,0,33.7,23.5,77,2,200
2018,7,6,0,33.1,24.5,86,2,90
2018,7,7,7.6,31.3,24.5,89,1,40
2018,7,8,4.8,32.5,23.4,89,1,70
2018,7,9,8.4,34.5,23.4,83,2,70
2018,7,10,9.6,33.5,24.4,83,2,70
2018,7,11,1,28.6,24.7,89,2,230
2018,7,12,0.7,30.9,23.6,83,2,230
2018,7,13,-1,32.8,24,84,2,220
2018,7,14,57.4,30.6,24.2,89,3,200
2018,7,15,18.4,29.8,25,91,3,200
2018,7,16,104.8,30,24.2,89,2,230
2018,7,17,55.4,29.5,23.8,93,2,70
2018,7,18,2.8,30.5,24,84,2,220
2018,7,19,2.5,32.3,25.4,81,3,230
2018,7,20,5.7,30,26,85,3,230
2018,7,21,26.6,31,24.1,87,4,210
2018,7,22,208,29,22.6,97,1,180
2018,7,23,2.2,28.5,23.7,91,1,220
2018,7,24,8,28.8,24,91,0,0
2018,7,25,21.2,32,24.3,94,1,70
2018,7,26,3.4,32.3,24,89,1,70
2018,7,27,13.4,27.4,25.1,94,1,200
2018,7,28,25.2,29.5,23.7,89,1,200
2018,7,29,-1,32.4,24.7,85,2,180
2018,7,30,0,32,24.2,85,3,220
2018,7,31,2.6,30.7,24.5,88,2,220
2018,8,1,0,32.1,25.2,85,2,200
2018,8,2,-1,32.3,24.5,84,1,220
2018,8,3,0,31.5,23.3,85,1,220
2018,8,4,7,32,23,88,1,70
2018,8,5,0,32,23.8,85,1,220
2018,8,6,4.2,32.5,23.8,87,1,230
2018,8,7,0.8,32,23.6,86,2,180
2018,8,8,0.6,31,24.8,89,2,240
2018,8,9,0.6,29.8,25,86,2,220
2018,8,10,3.8,31,25.4,87,4,240
2018,8,11,43.4,31,25.6,89,4,240
2018,8,12,51.5,28.9,25,87,4,230
2018,8,13,7.9,31,25.2,84,4,230
2018,8,14,0.6,32.9,26.2,79,5,230
2018,8,15,-1,32.3,26.6,77,5,230
2018,8,16,0,31.6,25.3,86,2,240
2018,8,17,7.2,31,24.5,87,2,220
2018,8,18,4.8,31.2,24.5,89,2,220
2018,8,19,3.2,31.2,24.6,85,2,220
2018,8,20,0.6,30.6,26.5,84,3,230
2018,8,21,0,32.3,27.3,79,5,230
2018,8,22,0,33,25,78,5,230
2018,8,23,-1,31.8,25.2,77,3,230
2018,8,24,-1,32.3,24.3,80,3,220
2018,8,25,2.4,32.5,24.3,85,3,240
2018,8,26,-1,30.9,24.2,85,1,240
2018,8,27,0,31.5,24,87,1,180
2018,8,28,0,33,22.2,80,1,220
2018,8,29,-1,33,22.7,78,1,230
2018,8,30,0,32.8,23,82,1,230
