Region,Province,City,year,month,EMP_w,observed,projection_reliance,ts_model
Region III (Central Luzon),Tarlac,Tarlac City,2024,2,122564.3921819704,True,,
Region III (Central Luzon),Tarlac,Tarlac City,2024,3,38259.129993730494,True,,
Region III (Central Luzon),Tarlac,Tarlac City,2024,4,182141.1244619861,True,,
Region III (Central Luzon),Tarlac,Tarlac City,2024,5,38582.699914920144,True,,
Region III (Central Luzon),Tarlac,Tarlac City,2024,6,32922.544130213006,True,,
Region III (Central Luzon),Tarlac,Tarlac City,2024,7,166724.7329160221,True,,
Region III (Central Luzon),Tarlac,Tarlac City,2024,8,164535.76849215748,True,,
Region III (Central Luzon),Tarlac,Tarlac City,2024,9,110189.14793824639,False,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Tarlac,Tarlac City,2024,10,155215.85112427553,False,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Tarlac,Tarlac City,2024,11,202455.10371191663,False,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Tarlac,Tarlac City,2024,12,101705.2019644057,False,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Zambales,Olongapo City,2024,1,117462.78122109745,True,,
Region III (Central Luzon),Zambales,Olongapo City,2024,2,109278.49841971067,True,,
Region III (Central Luzon),Zambales,Olongapo City,2024,3,133921.2517812116,True,,
Region III (Central Luzon),Zambales,Olongapo City,2024,4,140548.81070168986,True,,
Region III (Central Luzon),Zambales,Olongapo City,2024,5,123896.84903773393,True,,
Region III (Central Luzon),Zambales,Olongapo City,2024,6,131292.50900679606,True,,
Region III (Central Luzon),Zambales,Olongapo City,2024,7,134291.62111634304,True,,
Region III (Central Luzon),Zambales,Olongapo City,2024,8,113768.86014775511,True,,
Region III (Central Luzon),Zambales,Olongapo City,2024,9,134732.73640840076,False,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Zambales,Olongapo City,2024,10,127923.02983349205,False,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Zambales,Olongapo City,2024,11,115484.06968351168,False,time_series,"ETS(A,?,A)_log"
Region III (Central Luzon),Zambales,Olongapo City,2024,12,154603.69177185887,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Batangas City,2024,1,158300.96803400695,True,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,2,37847.990485488626,True,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,3,126207.73903486275,True,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,4,63803.00089773437,True,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,5,10141.2783184394,True,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,6,228112.43183309873,True,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,7,197809.63762921805,True,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,8,26265.84306193724,True,,
Region IV-A (CALABARZON),Batangas,Batangas City,2024,9,97704.68765404336,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Batangas City,2024,10,104608.77846591795,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Batangas City,2024,11,199569.0101065198,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Batangas City,2024,12,63993.134478732696,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Lipa City,2024,1,253842.32953053652,True,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,2,225753.41821960016,True,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,3,454917.7823678578,True,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,4,163013.52188732201,True,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,5,39565.640371673006,True,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,6,249921.2644562986,True,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,7,132661.43272528428,True,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,8,304188.9954267161,True,,
Region IV-A (CALABARZON),Batangas,Lipa City,2024,9,233684.68606193113,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Lipa City,2024,10,156273.38733011187,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Lipa City,2024,11,313798.4590207663,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Lipa City,2024,12,346976.082601902,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,1,80895.71864849953,True,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,2,147533.60182231318,True,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,3,455387.78851946356,True,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,4,109679.24079113909,True,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,5,165498.2648977444,True,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,6,43834.430063479245,True,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,7,16729.053875182766,True,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,8,0.0,True,,
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,9,29590.93965156809,False,time_series,seasonal_index
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,10,124744.54902842117,False,time_series,seasonal_index
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,11,131987.01833688965,False,time_series,seasonal_index
Region IV-A (CALABARZON),Batangas,Tanauan City,2024,12,7339.394365299397,False,time_series,seasonal_index
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,1,221587.55088711504,True,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,2,245653.61377693518,True,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,3,29398.893727067356,True,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,4,123767.81638978217,True,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,5,29763.58482092902,True,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,6,7228.15973381295,True,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,7,265157.04502530355,True,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,8,72244.32963510715,True,,
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,9,73535.91886411827,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,10,272690.6686487112,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,11,245634.41157520548,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Bacoor City,2024,12,95021.00691591273,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Cavite City,2024,1,39481.95834038532,True,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,2,267969.7238685848,True,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,3,16492.13805187131,True,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,4,6441.100139901831,True,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,5,17964.301332529274,True,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,6,26722.181142620997,True,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,7,103488.65493905522,True,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,8,446444.0597048297,True,,
Region IV-A (CALABARZON),Cavite,Cavite City,2024,9,53049.89782539602,False,time_series,seasonal_index
Region IV-A (CALABARZON),Cavite,Cavite City,2024,10,49144.82422125943,False,time_series,seasonal_index
Region IV-A (CALABARZON),Cavite,Cavite City,2024,11,280286.0948635392,False,time_series,seasonal_index
Region IV-A (CALABARZON),Cavite,Cavite City,2024,12,41225.06557002693,False,time_series,seasonal_index
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,1,46272.008863163675,True,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,2,119254.0631242722,True,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,3,38204.59269342517,True,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,4,195755.06716151081,True,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,5,26019.110053773205,True,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,6,446921.5420992067,True,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,7,39305.26876495444,True,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,8,196247.44467421787,True,,
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,9,29986.50506765968,False,time_series,seasonal_index
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,10,116324.92151899922,False,time_series,seasonal_index
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,11,79449.02005177281,False,time_series,seasonal_index
Region IV-A (CALABARZON),Cavite,City of Carmona,2024,12,114304.95592704417,False,time_series,seasonal_index
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,1,242993.12432396272,True,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,2,303249.32533747406,True,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,3,395793.9527829861,True,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,4,143878.33614805527,True,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,5,395648.11242183554,True,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,6,89745.33188040585,True,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,7,177227.5151348994,True,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,8,70534.27423531804,True,,
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,9,63480.846811786236,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,10,246980.38790540933,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,11,133080.14839198737,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Dasmarinas City,2024,12,355092.4204845547,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,General Trias City,2024,1,223328.11690831187,True,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,2,8280.091910324523,True,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,3,472031.86031766137,True,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,4,139643.27420027193,True,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,5,426306.9562122989,True,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,6,539231.4683128613,True,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,7,82672.43491842986,True,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,8,890613.1100837465,True,,
Region IV-A (CALABARZON),Cavite,General Trias City,2024,9,223231.3653188571,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,General Trias City,2024,10,129024.70641067156,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,General Trias City,2024,11,7452.0827192920715,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,General Trias City,2024,12,373460.09358137,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Imus City,2024,1,149912.3890679848,True,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,2,55716.8789794807,True,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,3,267821.5360423326,True,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,4,277581.4655234321,True,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,5,179638.27879333642,True,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,6,22298.676017470072,True,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,7,185418.43120447302,True,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,8,51339.97594721278,True,,
Region IV-A (CALABARZON),Cavite,Imus City,2024,9,151768.24054583334,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Imus City,2024,10,158529.85370822312,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Imus City,2024,11,106719.19600335501,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Imus City,2024,12,69430.07816686577,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,1,33451.77396123126,True,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,2,7182.840838782824,True,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,3,4523.350500783559,True,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,4,20912.182592930927,True,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,5,16564.544019387824,True,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,6,0.0,True,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,7,43189.827498950086,True,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,8,1473.8453710122508,True,,
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,9,11224.636936140174,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,10,27541.479712113898,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,11,47508.8102488451,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Tagaytay City,2024,12,11875.157212573184,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,1,114189.44634091368,True,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,2,27896.88141755937,True,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,3,0.0,True,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,4,12579.20129304895,True,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,5,235203.14291321198,True,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,6,0.0,True,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,7,45178.804372650564,True,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,8,14772.66675066212,True,,
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,9,42009.9568872312,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,10,46598.67153760815,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,11,19.761618763679085,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Cavite,Trece Martires City,2024,12,14940.466868350248,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Binan City,2024,1,235864.05738123882,True,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,2,293581.6436178628,True,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,3,61370.34586766421,True,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,4,61474.141276238544,True,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,5,170403.75304035758,True,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,6,502598.3370863438,True,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,7,305784.41897540516,True,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,8,47199.651501091226,True,,
Region IV-A (CALABARZON),Laguna,Binan City,2024,9,144101.6998951096,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Binan City,2024,10,217680.04374661966,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Binan City,2024,11,133783.10173653223,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Binan City,2024,12,227267.3058755364,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,1,143384.24711437433,True,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,2,103882.58636634097,True,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,3,247972.39836279643,True,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,4,322217.51993853867,True,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,5,358930.57884696865,True,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,6,460515.7163128228,True,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,7,118288.07713900802,True,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,8,589170.3615779558,True,,
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,9,93494.32772970687,False,time_series,seasonal_index
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,10,228480.6506170092,False,time_series,seasonal_index
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,11,145716.89134287968,False,time_series,seasonal_index
Region IV-A (CALABARZON),Laguna,Cabuyao City,2024,12,93494.32772970687,False,time_series,seasonal_index
Region IV-A (CALABARZON),Laguna,Calamba City,2024,1,347406.06216418906,True,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,2,57253.35978425686,True,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,3,88863.95204881534,True,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,4,262413.3299981995,True,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,5,331696.733688176,True,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,6,139178.27343026127,True,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,7,379938.5732250098,True,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,8,381446.78622731357,True,,
Region IV-A (CALABARZON),Laguna,Calamba City,2024,9,270827.68057248264,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Calamba City,2024,10,325441.3940533533,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Calamba City,2024,11,99443.2605709474,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Calamba City,2024,12,159549.09423699472,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,1,99514.94746117995,True,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,2,1631.4924855192703,True,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,3,214874.6992107541,True,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,4,144523.76817028387,True,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,5,15289.365544658178,True,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,6,0.0,True,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,7,75012.08940091322,True,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,8,115873.40199848363,True,,
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,9,103644.8759791511,False,time_series,seasonal_index
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,10,82012.90152603501,False,time_series,seasonal_index
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,11,171116.8164428502,False,time_series,seasonal_index
Region IV-A (CALABARZON),Laguna,San Pablo City,2024,12,125238.64178017153,False,time_series,seasonal_index
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,1,83635.36806983055,True,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,2,14059.249024631788,True,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,3,9318.7299466608,True,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,4,181322.52271788917,True,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,5,7635.94828261915,True,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,6,8701.212506751946,True,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,7,22356.55661978172,True,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,8,4853.388579827441,True,,
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,9,55259.0645356251,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,10,42392.20605699908,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,11,48790.172763193776,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,San Pedro City,2024,12,55360.58089618957,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,1,232942.4088418397,True,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,2,259409.90808676198,True,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,3,478886.664058686,True,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,4,211829.23267738614,True,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,5,223080.35630831844,True,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,6,358482.4979803034,True,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,7,193720.81808374825,True,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,8,258054.88860543285,True,,
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,9,174348.73627537343,False,time_series,seasonal_index
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,10,216819.0880142785,False,time_series,seasonal_index
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,11,174348.73627537343,False,time_series,seasonal_index
Region IV-A (CALABARZON),Laguna,Santa Rosa City,2024,12,174348.73627537343,False,time_series,seasonal_index
Region IV-A (CALABARZON),Quezon,Lucena City,2024,1,116967.78548194293,True,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,2,118799.12012426251,True,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,3,139919.85836643507,True,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,4,116440.47893881929,True,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,5,122162.29500358936,True,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,6,102598.92766904084,True,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,7,135117.14644386937,True,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,8,120226.87378106287,True,,
Region IV-A (CALABARZON),Quezon,Lucena City,2024,9,131906.55001756374,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Lucena City,2024,10,112278.5576010318,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Lucena City,2024,11,141105.35425894381,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Lucena City,2024,12,127634.55231343837,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,1,57465.927079418725,True,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,2,131835.9326179748,True,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,3,15498.506692353054,True,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,4,5591.272685698808,True,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,5,1694.6258017893438,True,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,6,379942.3000976645,True,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,7,64803.92972772324,True,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,8,4502.047609585306,True,,
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,9,116874.40629201267,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,10,21381.53610585269,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,11,1525.1632216104094,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Quezon,Tayabas City,2024,12,1525.1632216104094,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,1,296803.60631012166,True,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,2,442861.983633471,True,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,3,254417.94779561207,True,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,4,364118.4758272198,True,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,5,246823.18816606293,True,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,6,490194.4855827903,True,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,7,254490.94548527067,True,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,8,58022.16362672288,True,,
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,9,250944.91469204455,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,10,217269.27359808356,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,11,426633.14039378666,False,time_series,"ETS(A,?,A)_log"
Region IV-A (CALABARZON),Rizal,Antipolo City,2024,12,309133.3748888144,False,time_series,"ETS(A,?,A)_log"
