Area,Area_Level,Region,Year,IncomeGroup,Value,Prelim_Flag
Cagayan,Province,,2018,1st Decile,3004.87,False
Cagayan,Province,,2018,2nd Decile,3823.62,False
Cagayan,Province,,2018,3rd Decile,4656.65,False
Cagayan,Province,,2018,4th Decile,5117.68,False
Cagayan,Province,,2018,5th Decile,5921.02,False
Cagayan,Province,,2018,6th Decile,6460.78,False
Cagayan,Province,,2018,7th Decile,7731.95,False
Cagayan,Province,,2018,8th Decile,9349.09,False
Cagayan,Province,,2018,9th Decile,11827.4,False
Cagayan,Province,,2018,All Income Groups,80635.06,False
Cagayan,Province,,2021,10th Decile,24541.39,False
Cagayan,Province,,2021,1st Decile,3843.27,False
Cagayan,Province,,2021,2nd Decile,4588.6,False
Cagayan,Province,,2021,3rd Decile,5088.12,False
Cagayan,Province,,2021,4th Decile,6175.55,False
Cagayan,Province,,2021,5th Decile,6214.12,False
Cagayan,Province,,2021,6th Decile,6573.5,False
Cagayan,Province,,2021,7th Decile,7536.42,False
Cagayan,Province,,2021,8th Decile,9551.83,False
Cagayan,Province,,2021,9th Decile,12720.3,False
Cagayan,Province,,2021,All Income Groups,86833.08,False
Cagayan,Province,,2023,10th Decile,27393.03,False
Cagayan,Province,,2023,1st Decile,4687.22,False
Cagayan,Province,,2023,2nd Decile,6014.72,False
Cagayan,Province,,2023,3rd Decile,6748.96,False
Cagayan,Province,,2023,4th Decile,6824.69,False
Cagayan,Province,,2023,5th Decile,7621.64,False
Cagayan,Province,,2023,6th Decile,8654.43,False
Cagayan,Province,,2023,7th Decile,9019.1,False
Cagayan,Province,,2023,8th Decile,11002.32,False
Cagayan,Province,,2023,9th Decile,13426.19,False
Cagayan,Province,,2023,All Income Groups,101392.29,False
Isabela,Province,,2018,10th Decile,27147.1,False
Isabela,Province,,2018,1st Decile,3887.29,False
Isabela,Province,,2018,2nd Decile,5343.77,False
Isabela,Province,,2018,3rd Decile,5705.15,False
Isabela,Province,,2018,4th Decile,6193.89,False
Isabela,Province,,2018,5th Decile,7181.7,False
Isabela,Province,,2018,6th Decile,7567.59,False
Isabela,Province,,2018,7th Decile,8331.02,False
Isabela,Province,,2018,8th Decile,10130.75,False
Isabela,Province,,2018,9th Decile,12632.16,False
Isabela,Province,,2018,All Income Groups,94120.41,False
Isabela,Province,,2021,10th Decile,40588.66,False
Isabela,Province,,2021,1st Decile,4529.05,False
Isabela,Province,,2021,2nd Decile,5797.67,False
Isabela,Province,,2021,3rd Decile,7023.41,False
Isabela,Province,,2021,4th Decile,7223.72,False
Isabela,Province,,2021,5th Decile,8325.14,False
Isabela,Province,,2021,6th Decile,9032.7,False
Isabela,Province,,2021,7th Decile,10107.81,False
Isabela,Province,,2021,8th Decile,11802.56,False
Isabela,Province,,2021,9th Decile,16381.11,False
Isabela,Province,,2021,All Income Groups,120811.82,False
Isabela,Province,,2023,10th Decile,28144.26,False
Isabela,Province,,2023,1st Decile,6922.26,False
Isabela,Province,,2023,2nd Decile,8470.13,False
Isabela,Province,,2023,3rd Decile,8752.04,False
Isabela,Province,,2023,4th Decile,9697.3,False
Isabela,Province,,2023,5th Decile,10342.74,False
Isabela,Province,,2023,6th Decile,11001.55,False
Isabela,Province,,2023,7th Decile,12314.68,False
Isabela,Province,,2023,8th Decile,14317.06,False
Isabela,Province,,2023,9th Decile,18014.85,False
Isabela,Province,,2023,All Income Groups,127976.88,False
Nueva Vizcaya,Province,,2018,10th Decile,10861.54,False
Nueva Vizcaya,Province,,2018,1st Decile,1392.07,False
Nueva Vizcaya,Province,,2018,2nd Decile,1764.85,False
Nueva Vizcaya,Province,,2018,3rd Decile,1983.72,False
Nueva Vizcaya,Province,,2018,4th Decile,2314.16,False
Nueva Vizcaya,Province,,2018,5th Decile,2812.21,False
Nueva Vizcaya,Province,,2018,6th Decile,2770.0,False
Nueva Vizcaya,Province,,2018,7th Decile,3318.15,False
Nueva Vizcaya,Province,,2018,8th Decile,4028.38,False
Nueva Vizcaya,Province,,2018,9th Decile,5286.13,False
Nueva Vizcaya,Province,,2018,All Income Groups,36531.22,False
Nueva Vizcaya,Province,,2021,10th Decile,9478.24,False
Nueva Vizcaya,Province,,2021,1st Decile,1557.79,False
Nueva Vizcaya,Province,,2021,2nd Decile,2023.83,False
Nueva Vizcaya,Province,,2021,3rd Decile,2212.65,False
Nueva Vizcaya,Province,,2021,4th Decile,2459.04,False
Nueva Vizcaya,Province,,2021,5th Decile,2591.67,False
Nueva Vizcaya,Province,,2021,6th Decile,2856.35,False
Nueva Vizcaya,Province,,2021,7th Decile,3374.16,False
Nueva Vizcaya,Province,,2021,8th Decile,3971.41,False
Nueva Vizcaya,Province,,2021,9th Decile,4868.99,False
Nueva Vizcaya,Province,,2021,All Income Groups,35394.13,False
Nueva Vizcaya,Province,,2023,10th Decile,10049.21,False
Nueva Vizcaya,Province,,2023,1st Decile,2203.22,False
Nueva Vizcaya,Province,,2023,2nd Decile,2502.46,False
Nueva Vizcaya,Province,,2023,3rd Decile,2660.76,False
Nueva Vizcaya,Province,,2023,4th Decile,3031.42,False
Nueva Vizcaya,Province,,2023,5th Decile,3258.92,False
Nueva Vizcaya,Province,,2023,6th Decile,3465.7,False
Nueva Vizcaya,Province,,2023,7th Decile,4045.03,False
Nueva Vizcaya,Province,,2023,8th Decile,4482.5,False
Nueva Vizcaya,Province,,2023,9th Decile,5092.64,False
Nueva Vizcaya,Province,,2023,All Income Groups,40791.86,False
Quirino,Province,,2018,10th Decile,4401.35,False
Quirino,Province,,2018,1st Decile,521.85,False
Quirino,Province,,2018,2nd Decile,637.8,False
Quirino,Province,,2018,3rd Decile,713.02,False
Quirino,Province,,2018,4th Decile,777.37,False
Quirino,Province,,2018,5th Decile,906.6,False
Quirino,Province,,2018,6th Decile,923.98,False
Quirino,Province,,2018,7th Decile,1044.04,False
Quirino,Province,,2018,8th Decile,1239.52,False
Quirino,Province,,2018,9th Decile,1579.59,False
Quirino,Province,,2018,All Income Groups,12745.1,False
Quirino,Province,,2021,10th Decile,4322.72,False
Quirino,Province,,2021,1st Decile,674.45,False
Quirino,Province,,2021,2nd Decile,789.34,False
Quirino,Province,,2021,3rd Decile,879.14,False
Quirino,Province,,2021,4th Decile,1030.55,False
Quirino,Province,,2021,5th Decile,1125.16,False
Quirino,Province,,2021,6th Decile,1147.45,False
Quirino,Province,,2021,7th Decile,1272.68,False
Quirino,Province,,2021,8th Decile,1626.55,False
Quirino,Province,,2021,9th Decile,2089.93,False
Quirino,Province,,2021,All Income Groups,14957.96,False
Quirino,Province,,2023,10th Decile,4160.75,False
Quirino,Province,,2023,1st Decile,726.54,False
Quirino,Province,,2023,2nd Decile,830.72,False
Quirino,Province,,2023,3rd Decile,928.47,False
Quirino,Province,,2023,4th Decile,943.91,False
Quirino,Province,,2023,5th Decile,1182.19,False
Quirino,Province,,2023,6th Decile,1164.04,False
Quirino,Province,,2023,7th Decile,1327.76,False
Quirino,Province,,2023,8th Decile,1680.78,False
Quirino,Province,,2023,9th Decile,2049.76,False
Quirino,Province,,2023,All Income Groups,14994.93,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2018,10th Decile,220170.62,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2018,1st Decile,40704.13,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2018,2nd Decile,53981.85,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2018,3rd Decile,61209.2,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2018,4th Decile,68448.76,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2018,5th Decile,74945.19,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2018,6th Decile,85259.16,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2018,7th Decile,92157.39,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2018,8th Decile,105258.82,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2018,9th Decile,127463.19,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2018,All Income Groups,929598.3,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2021,10th Decile,222486.26,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2021,1st Decile,45272.97,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2021,2nd Decile,58542.73,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2021,3rd Decile,67233.02,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2021,4th Decile,71139.71,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2021,5th Decile,80694.12,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2021,6th Decile,90308.7,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2021,7th Decile,98768.22,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2021,8th Decile,113102.82,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2021,9th Decile,134972.99,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2021,All Income Groups,982521.54,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2023,10th Decile,222290.8,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2023,1st Decile,62324.78,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2023,2nd Decile,78402.18,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2023,3rd Decile,88461.46,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2023,4th Decile,95915.16,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2023,5th Decile,102489.34,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2023,6th Decile,112017.76,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2023,7th Decile,122421.89,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2023,8th Decile,134118.59,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2023,9th Decile,153606.87,False
REGION III - CENTRAL LUZON,Region,Region III (Central Luzon),2023,All Income Groups,1172048.83,False
Aurora,Province,,2018,10th Decile,4800.27,False
Aurora,Province,,2018,1st Decile,613.6,False
Aurora,Province,,2018,2nd Decile,727.45,False
Aurora,Province,,2018,3rd Decile,861.82,False
Aurora,Province,,2018,4th Decile,870.65,False
Aurora,Province,,2018,5th Decile,944.17,False
Aurora,Province,,2018,6th Decile,996.03,False
Aurora,Province,,2018,7th Decile,1089.4,False
Aurora,Province,,2018,8th Decile,1606.7,False
Aurora,Province,,2018,9th Decile,2217.29,False
Aurora,Province,,2018,All Income Groups,14727.37,False
Aurora,Province,,2021,10th Decile,4721.34,False
Aurora,Province,,2021,1st Decile,615.34,False
Aurora,Province,,2021,2nd Decile,772.23,False
Aurora,Province,,2021,3rd Decile,911.73,False
Aurora,Province,,2021,4th Decile,1000.28,False
Aurora,Province,,2021,5th Decile,1072.69,False
Aurora,Province,,2021,6th Decile,1196.01,False
Aurora,Province,,2021,7th Decile,1431.43,False
Aurora,Province,,2021,8th Decile,1595.95,False
Aurora,Province,,2021,9th Decile,2103.14,False
Aurora,Province,,2021,All Income Groups,15420.13,False
Aurora,Province,,2023,10th Decile,5186.72,False
Aurora,Province,,2023,1st Decile,840.35,False
Aurora,Province,,2023,2nd Decile,1015.84,False
Aurora,Province,,2023,3rd Decile,1090.25,False
Aurora,Province,,2023,4th Decile,1108.23,False
Aurora,Province,,2023,5th Decile,1271.27,False
Aurora,Province,,2023,6th Decile,1341.3,False
Aurora,Province,,2023,7th Decile,1429.71,False
Aurora,Province,,2023,8th Decile,1808.66,False
Aurora,Province,,2023,9th Decile,2374.78,False
Aurora,Province,,2023,All Income Groups,17467.09,False
Bataan,Province,,2018,10th Decile,20379.59,False
Bataan,Province,,2018,1st Decile,2960.18,False
Bataan,Province,,2018,2nd Decile,4007.2,False
Bataan,Province,,2018,3rd Decile,4614.35,False
Bataan,Province,,2018,4th Decile,5231.8,False
Bataan,Province,,2018,5th Decile,6113.36,False
Bataan,Province,,2018,6th Decile,6483.69,False
Bataan,Province,,2018,7th Decile,6840.08,False
Bataan,Province,,2018,8th Decile,8444.53,False
Bataan,Province,,2018,9th Decile,9551.95,False
Bataan,Province,,2018,All Income Groups,74626.73,False
Bataan,Province,,2021,10th Decile,22452.36,False
Bataan,Province,,2021,1st Decile,2889.87,False
Bataan,Province,,2021,2nd Decile,4054.09,False
Bataan,Province,,2021,3rd Decile,4705.24,False
Bataan,Province,,2021,4th Decile,5218.69,False
Bataan,Province,,2021,5th Decile,5561.95,False
Bataan,Province,,2021,6th Decile,6382.95,False
Bataan,Province,,2021,7th Decile,7075.05,False
Bataan,Province,,2021,8th Decile,8559.97,False
Bataan,Province,,2021,9th Decile,9471.29,False
Bataan,Province,,2021,All Income Groups,76371.47,False
Bataan,Province,,2023,10th Decile,20238.28,False
Bataan,Province,,2023,1st Decile,3663.45,False
Bataan,Province,,2023,2nd Decile,4612.39,False
Bataan,Province,,2023,3rd Decile,5101.35,False
Bataan,Province,,2023,4th Decile,6257.03,False
Bataan,Province,,2023,5th Decile,6880.33,False
Bataan,Province,,2023,6th Decile,7385.34,False
Bataan,Province,,2023,7th Decile,7945.03,False
Bataan,Province,,2023,8th Decile,9469.98,False
Bataan,Province,,2023,9th Decile,11637.52,False
Bataan,Province,,2023,All Income Groups,83190.7,False
Bulacan,Province,,2018,10th Decile,64276.4,False
Bulacan,Province,,2018,1st Decile,13347.37,False
Bulacan,Province,,2018,2nd Decile,16170.3,False
Bulacan,Province,,2018,3rd Decile,19603.63,False
Bulacan,Province,,2018,4th Decile,21732.12,False
Bulacan,Province,,2018,5th Decile,24108.05,False
Bulacan,Province,,2018,6th Decile,27779.06,False
Bulacan,Province,,2018,7th Decile,27796.07,False
Bulacan,Province,,2018,8th Decile,31916.33,False
Bulacan,Province,,2018,9th Decile,42411.01,False
Bulacan,Province,,2018,All Income Groups,289140.33,False
Bulacan,Province,,2021,10th Decile,69618.47,False
Bulacan,Province,,2021,1st Decile,13696.51,False
Bulacan,Province,,2021,2nd Decile,19038.71,False
Bulacan,Province,,2021,3rd Decile,20477.3,False
Bulacan,Province,,2021,4th Decile,21213.87,False
Bulacan,Province,,2021,5th Decile,25647.67,False
Bulacan,Province,,2021,6th Decile,26006.34,False
Bulacan,Province,,2021,7th Decile,30471.34,False
Bulacan,Province,,2021,8th Decile,33663.69,False
Bulacan,Province,,2021,9th Decile,41397.88,False
Bulacan,Province,,2021,All Income Groups,301231.77,False
Bulacan,Province,,2023,10th Decile,61163.82,False
Bulacan,Province,,2023,1st Decile,19188.78,False
Bulacan,Province,,2023,2nd Decile,23684.81,False
Bulacan,Province,,2023,3rd Decile,26399.89,False
Bulacan,Province,,2023,4th Decile,28168.57,False
Bulacan,Province,,2023,5th Decile,28215.41,False
Bulacan,Province,,2023,6th Decile,33627.41,False
Bulacan,Province,,2023,7th Decile,36692.92,False
Bulacan,Province,,2023,8th Decile,38859.48,False
Bulacan,Province,,2023,9th Decile,46692.62,False
Bulacan,Province,,2023,All Income Groups,342693.71,False
Nueva Ecija,Province,,2018,10th Decile,48245.94,False
Nueva Ecija,Province,,2018,1st Decile,6864.4,False
Nueva Ecija,Province,,2018,2nd Decile,8628.78,False
Nueva Ecija,Province,,2018,3rd Decile,9538.76,False
Nueva Ecija,Province,,2018,4th Decile,10806.35,False
Nueva Ecija,Province,,2018,5th Decile,12333.21,False
Nueva Ecija,Province,,2018,6th Decile,13045.16,False
Nueva Ecija,Province,,2018,7th Decile,14603.62,False
Nueva Ecija,Province,,2018,8th Decile,17431.09,False
Nueva Ecija,Province,,2018,9th Decile,24036.77,False
Nueva Ecija,Province,,2018,All Income Groups,165534.08,False
Nueva Ecija,Province,,2021,10th Decile,36262.2,False
Nueva Ecija,Province,,2021,1st Decile,7913.22,False
Nueva Ecija,Province,,2021,2nd Decile,9155.88,False
Nueva Ecija,Province,,2021,3rd Decile,9983.68,False
Nueva Ecija,Province,,2021,4th Decile,11449.88,False
Nueva Ecija,Province,,2021,5th Decile,12792.84,False
Nueva Ecija,Province,,2021,6th Decile,13588.87,False
Nueva Ecija,Province,,2021,7th Decile,15138.33,False
Nueva Ecija,Province,,2021,8th Decile,16188.33,False
Nueva Ecija,Province,,2021,9th Decile,20590.88,False
Nueva Ecija,Province,,2021,All Income Groups,153064.11,False
Nueva Ecija,Province,,2023,10th Decile,36090.64,False
Nueva Ecija,Province,,2023,1st Decile,11480.74,False
Nueva Ecija,Province,,2023,2nd Decile,13683.66,False
Nueva Ecija,Province,,2023,3rd Decile,14776.88,False
Nueva Ecija,Province,,2023,4th Decile,16578.2,False
Nueva Ecija,Province,,2023,5th Decile,16799.76,False
Nueva Ecija,Province,,2023,6th Decile,18761.34,False
Nueva Ecija,Province,,2023,7th Decile,19950.4,False
Nueva Ecija,Province,,2023,8th Decile,22610.58,False
Nueva Ecija,Province,,2023,9th Decile,23756.34,False
Nueva Ecija,Province,,2023,All Income Groups,194488.54,False
Pampanga (Excluding City of Angeles),HUC/City,,2018,10th Decile,35098.49,False
Pampanga (Excluding City of Angeles),HUC/City,,2018,1st Decile,11025.36,False
Pampanga (Excluding City of Angeles),HUC/City,,2018,2nd Decile,13280.67,False
Pampanga (Excluding City of Angeles),HUC/City,,2018,3rd Decile,14567.2,False
Pampanga (Excluding City of Angeles),HUC/City,,2018,4th Decile,16014.04,False
Pampanga (Excluding City of Angeles),HUC/City,,2018,5th Decile,16386.91,False
Pampanga (Excluding City of Angeles),HUC/City,,2018,6th Decile,17921.42,False
Pampanga (Excluding City of Angeles),HUC/City,,2018,7th Decile,17929.12,False
Pampanga (Excluding City of Angeles),HUC/City,,2018,8th Decile,19813.78,False
Pampanga (Excluding City of Angeles),HUC/City,,2018,9th Decile,24561.5,False
Pampanga (Excluding City of Angeles),HUC/City,,2018,All Income Groups,186598.49,False
Pampanga (Excluding City of Angeles),HUC/City,,2021,10th Decile,38397.42,False
Pampanga (Excluding City of Angeles),HUC/City,,2021,1st Decile,12836.63,False
Pampanga (Excluding City of Angeles),HUC/City,,2021,2nd Decile,14281.04,False
Pampanga (Excluding City of Angeles),HUC/City,,2021,3rd Decile,14939.41,False
Pampanga (Excluding City of Angeles),HUC/City,,2021,4th Decile,18069.98,False
Pampanga (Excluding City of Angeles),HUC/City,,2021,5th Decile,18017.38,False
Pampanga (Excluding City of Angeles),HUC/City,,2021,6th Decile,20090.63,False
Pampanga (Excluding City of Angeles),HUC/City,,2021,7th Decile,21338.51,False
Pampanga (Excluding City of Angeles),HUC/City,,2021,8th Decile,23676.55,False
Pampanga (Excluding City of Angeles),HUC/City,,2021,9th Decile,26576.93,False
Pampanga (Excluding City of Angeles),HUC/City,,2021,All Income Groups,208224.49,False
Pampanga (Excluding City of Angeles),HUC/City,,2023,10th Decile,43920.54,False
Pampanga (Excluding City of Angeles),HUC/City,,2023,1st Decile,16335.87,False
Pampanga (Excluding City of Angeles),HUC/City,,2023,2nd Decile,18777.17,False
Pampanga (Excluding City of Angeles),HUC/City,,2023,3rd Decile,20174.45,False
Pampanga (Excluding City of Angeles),HUC/City,,2023,4th Decile,22525.39,False
Pampanga (Excluding City of Angeles),HUC/City,,2023,5th Decile,21067.45,False
Pampanga (Excluding City of Angeles),HUC/City,,2023,6th Decile,24400.81,False
Pampanga (Excluding City of Angeles),HUC/City,,2023,7th Decile,26185.87,False
Pampanga (Excluding City of Angeles),HUC/City,,2023,8th Decile,27841.23,False
Pampanga (Excluding City of Angeles),HUC/City,,2023,9th Decile,30527.82,False
Pampanga (Excluding City of Angeles),HUC/City,,2023,All Income Groups,251756.6,False
Angeles,Province,,2018,10th Decile,7610.29,False
Angeles,Province,,2018,1st Decile,2354.89,False
Angeles,Province,,2018,2nd Decile,2710.55,False
Angeles,Province,,2018,3rd Decile,2890.25,False
Angeles,Province,,2018,4th Decile,3244.12,False
Angeles,Province,,2018,5th Decile,3542.74,False
Angeles,Province,,2018,6th Decile,3573.39,False
Angeles,Province,,2018,7th Decile,4073.35,False
Angeles,Province,,2018,8th Decile,4388.53,False
Angeles,Province,,2018,9th Decile,4835.36,False
Angeles,Province,,2018,All Income Groups,39223.47,False
Angeles,Province,,2021,10th Decile,12089.72,False
Angeles,Province,,2021,1st Decile,3435.55,False
Angeles,Province,,2021,2nd Decile,3815.46,False
Angeles,Province,,2021,3rd Decile,4256.86,False
Angeles,Province,,2021,4th Decile,4407.98,False
Angeles,Province,,2021,5th Decile,5035.15,False
Angeles,Province,,2021,6th Decile,5289.04,False
Angeles,Province,,2021,7th Decile,5551.37,False
Angeles,Province,,2021,8th Decile,6160.52,False
Angeles,Province,,2021,9th Decile,6786.25,False
Angeles,Province,,2021,All Income Groups,56827.9,False
Angeles,Province,,2023,10th Decile,10251.47,False
Angeles,Province,,2023,1st Decile,4790.08,False
Angeles,Province,,2023,2nd Decile,5672.65,False
Angeles,Province,,2023,3rd Decile,5843.41,False
Angeles,Province,,2023,4th Decile,6195.45,False
Angeles,Province,,2023,5th Decile,6770.01,False
Angeles,Province,,2023,6th Decile,6937.27,False
Angeles,Province,,2023,7th Decile,7303.45,False
Angeles,Province,,2023,8th Decile,7785.74,False
Angeles,Province,,2023,9th Decile,8178.31,False
Angeles,Province,,2023,All Income Groups,69727.85,False
Tarlac,Province,,2018,10th Decile,20841.0,False
Tarlac,Province,,2018,1st Decile,4231.54,False
Tarlac,Province,,2018,2nd Decile,5327.98,False
Tarlac,Province,,2018,3rd Decile,6496.71,False
Tarlac,Province,,2018,4th Decile,6466.49,False
Tarlac,Province,,2018,5th Decile,7405.57,False
Tarlac,Province,,2018,6th Decile,7916.9,False
Tarlac,Province,,2018,7th Decile,9239.0,False
Tarlac,Province,,2018,8th Decile,10547.86,False
Tarlac,Province,,2018,9th Decile,13060.01,False
Tarlac,Province,,2018,All Income Groups,91533.05,False
Tarlac,Province,,2021,10th Decile,24773.83,False
Tarlac,Province,,2021,1st Decile,5397.04,False
Tarlac,Province,,2021,2nd Decile,6497.31,False
Tarlac,Province,,2021,3rd Decile,7184.48,False
Tarlac,Province,,2021,4th Decile,8173.06,False
Tarlac,Province,,2021,5th Decile,8117.4,False
Tarlac,Province,,2021,6th Decile,9527.58,False
Tarlac,Province,,2021,7th Decile,10801.66,False
Tarlac,Province,,2021,8th Decile,12190.41,False
Tarlac,Province,,2021,9th Decile,15315.64,False
Tarlac,Province,,2021,All Income Groups,107978.41,False
Tarlac,Province,,2023,10th Decile,27268.5,False
Tarlac,Province,,2023,1st Decile,6617.01,False
Tarlac,Province,,2023,2nd Decile,9334.0,False
Tarlac,Province,,2023,3rd Decile,10067.02,False
Tarlac,Province,,2023,4th Decile,10914.86,False
Tarlac,Province,,2023,5th Decile,11876.29,False
Tarlac,Province,,2023,6th Decile,12847.06,False
Tarlac,Province,,2023,7th Decile,12848.77,False
Tarlac,Province,,2023,8th Decile,14509.09,False
Tarlac,Province,,2023,9th Decile,18206.08,False
Tarlac,Province,,2023,All Income Groups,134488.68,False
Zambales (Excluding City of Olongapo),HUC/City,,2018,10th Decile,11264.34,False
Zambales (Excluding City of Olongapo),HUC/City,,2018,1st Decile,1936.71,False
Zambales (Excluding City of Olongapo),HUC/City,,2018,2nd Decile,2672.41,False
Zambales (Excluding City of Olongapo),HUC/City,,2018,3rd Decile,2950.4,False
Zambales (Excluding City of Olongapo),HUC/City,,2018,4th Decile,3119.7,False
Zambales (Excluding City of Olongapo),HUC/City,,2018,5th Decile,3333.45,False
Zambales (Excluding City of Olongapo),HUC/City,,2018,6th Decile,4066.04,False
Zambales (Excluding City of Olongapo),HUC/City,,2018,7th Decile,4757.47,False
Zambales (Excluding City of Olongapo),HUC/City,,2018,8th Decile,5337.52,False
Zambales (Excluding City of Olongapo),HUC/City,,2018,9th Decile,6511.52,False
Zambales (Excluding City of Olongapo),HUC/City,,2018,All Income Groups,45949.56,False
Zambales (Excluding City of Olongapo),HUC/City,,2021,10th Decile,9627.91,False
Zambales (Excluding City of Olongapo),HUC/City,,2021,1st Decile,2308.95,False
Zambales (Excluding City of Olongapo),HUC/City,,2021,2nd Decile,2522.44,False
Zambales (Excluding City of Olongapo),HUC/City,,2021,3rd Decile,2911.45,False
Zambales (Excluding City of Olongapo),HUC/City,,2021,4th Decile,3143.7,False
Zambales (Excluding City of Olongapo),HUC/City,,2021,5th Decile,3492.34,False
Zambales (Excluding City of Olongapo),HUC/City,,2021,6th Decile,3715.66,False
Zambales (Excluding City of Olongapo),HUC/City,,2021,7th Decile,4233.61,False
Zambales (Excluding City of Olongapo),HUC/City,,2021,8th Decile,4568.97,False
Zambales (Excluding City of Olongapo),HUC/City,,2021,9th Decile,6227.76,False
Zambales (Excluding City of Olongapo),HUC/City,,2021,All Income Groups,42752.79,False
Zambales (Excluding City of Olongapo),HUC/City,,2023,10th Decile,10483.62,False
Zambales (Excluding City of Olongapo),HUC/City,,2023,1st Decile,3028.96,False
Zambales (Excluding City of Olongapo),HUC/City,,2023,2nd Decile,3585.27,False
Zambales (Excluding City of Olongapo),HUC/City,,2023,3rd Decile,4008.02,False
Zambales (Excluding City of Olongapo),HUC/City,,2023,4th Decile,4321.68,False
Zambales (Excluding City of Olongapo),HUC/City,,2023,5th Decile,4762.56,False
Zambales (Excluding City of Olongapo),HUC/City,,2023,6th Decile,4842.27,False
Zambales (Excluding City of Olongapo),HUC/City,,2023,7th Decile,6020.65,False
Zambales (Excluding City of Olongapo),HUC/City,,2023,8th Decile,5964.7,False
Zambales (Excluding City of Olongapo),HUC/City,,2023,9th Decile,6981.47,False
Zambales (Excluding City of Olongapo),HUC/City,,2023,All Income Groups,53999.2,False
Olongapo,Province,,2018,10th Decile,4717.99,False
Olongapo,Province,,2018,1st Decile,1131.24,False
Olongapo,Province,,2018,2nd Decile,1421.29,False
Olongapo,Province,,2018,3rd Decile,1591.07,False
Olongapo,Province,,2018,4th Decile,1578.96,False
Olongapo,Province,,2018,5th Decile,1869.6,False
Olongapo,Province,,2018,6th Decile,2193.13,False
Olongapo,Province,,2018,7th Decile,2316.67,False
Olongapo,Province,,2018,8th Decile,2603.01,False
Olongapo,Province,,2018,9th Decile,2842.26,False
Olongapo,Province,,2018,All Income Groups,22265.22,False
Olongapo,Province,,2021,10th Decile,4045.72,False
Olongapo,Province,,2021,1st Decile,1125.59,False
Olongapo,Province,,2021,2nd Decile,1364.91,False
Olongapo,Province,,2021,3rd Decile,1498.35,False
Olongapo,Province,,2021,4th Decile,1620.3,False
Olongapo,Province,,2021,5th Decile,1906.31,False
Olongapo,Province,,2021,6th Decile,1918.49,False
Olongapo,Province,,2021,7th Decile,2229.36,False
Olongapo,Province,,2021,8th Decile,2370.3,False
Olongapo,Province,,2021,9th Decile,2571.14,False
Olongapo,Province,,2021,All Income Groups,20650.47,False
Olongapo,Province,,2023,10th Decile,4949.24,False
Olongapo,Province,,2023,1st Decile,1275.6,False
Olongapo,Province,,2023,2nd Decile,1597.58,False
Olongapo,Province,,2023,3rd Decile,1722.11,False
Olongapo,Province,,2023,4th Decile,2085.23,False
Olongapo,Province,,2023,5th Decile,2162.14,False
Olongapo,Province,,2023,6th Decile,2230.99,False
Olongapo,Province,,2023,7th Decile,2552.52,False
Olongapo,Province,,2023,8th Decile,2554.26,False
Olongapo,Province,,2023,9th Decile,3106.78,False
Olongapo,Province,,2023,All Income Groups,24236.46,False
REGION IVA - CALABARZON,Province,,2018,10th Decile,360854.86,False
REGION IVA - CALABARZON,Province,,2018,1st Decile,54781.78,False
REGION IVA - CALABARZON,Province,,2018,2nd Decile,74341.12,False
REGION IVA - CALABARZON,Province,,2018,3rd Decile,87897.35,False
REGION IVA - CALABARZON,Province,,2018,4th Decile,98515.5,False
